temp_diff,temp_diff_abs,temp_product,temp_sum_sq1,temp_sum_sq2,temp_product_sq1,temp_product_sq2,temp_product_log1,temp_product_log2,temp_ratio1,temp_ratio2,temp_ratio1_sq,temp_ratio2_sq,col1,col2
0.8468126146319107,0.7562752506609585,0.5314566324375634,0.7609137916978522,0.7155123770862266,0.6681486580741753,0.5451453327742064,0.8546882952284133,0.8473880783916242,0.8548435066116992,0.8491093427667202,0.8538022653027804,0.8503903673337436,B_1,B_2
0.770451556550527,0.8151774023469632,0.8138397407043049,0.8254020383455853,0.8252225228391101,0.8160271980907884,0.8105272755212395,0.702415845592975,0.7873187271710188,0.5420123664687361,0.7620091181307886,0.5549134076815754,0.7780941486093412,B_1,B_20
0.7880701568146324,0.8364636511019308,0.5288862823619347,0.8385329903344005,0.8383720856753234,0.5288850009730791,0.5288814862167127,0.5247968881123098,0.527341998121086,0.8037408861505295,0.5288516327985956,0.8085891228497184,0.5288819679717085,B_1,B_21
0.5265702265067154,0.8263516148446012,0.6976809863816701,0.8380523825582863,0.8377487217947581,0.6976910592764506,0.6976701846247524,0.663526272439957,0.6925590101640957,0.6217671745336731,0.6917903035715887,0.6740519625879946,0.6918256801287908,B_1,B_22
0.5614301525565305,0.7758941287347608,0.8543253209684832,0.8513829567825905,0.8554680976516686,0.8503573531663468,0.8561195481194412,0.533099199312532,0.6598241660509234,0.5829117460768347,0.523283096598266,0.7527053921117727,0.7031237277251687,B_1,B_23
0.7653093357475512,0.8360728422120252,0.542218529644616,0.8383538915397483,0.8402147434628553,0.5422394483183057,0.5421728070904938,0.5378447173639416,0.5398252964708267,0.7899917427785161,0.541022126975152,0.7973535757662188,0.5412420404657875,B_1,B_24
0.7644238385523506,0.7781726486415143,0.7736289282147315,0.7731533315343887,0.8167878992631475,0.7850068711845106,0.7601062716035543,0.5051281559499793,0.619246622807655,0.7035902392093092,0.5724677756165738,0.7935002439761114,0.650976655244924,B_1,B_25
0.7491311867930598,0.8200852477546708,0.607656363431869,0.8453509183315753,0.8403108372339906,0.6079709223231105,0.6073326712023319,0.5921129841737863,0.6033747174010249,0.7214129553050107,0.6050665040543963,0.7601419628227242,0.6055778023840773,B_1,B_26
0.8285045178012731,0.8362353251176413,0.5040612214990821,0.8363836575389507,0.8363840438387292,0.5040583050854641,0.5040612214990821,0.5037685157033538,0.502633463345426,0.831240733398674,0.5040813106341469,0.8315870907797535,0.5040813106341469,B_1,B_27
0.6090450178949247,0.7230442816012614,0.8285526136950214,0.7884520756007358,0.8332640434820396,0.8352783298242991,0.8154943662147703,0.6182093528069513,0.7562635328061547,0.728559995235212,0.6423600099650346,0.801102980902049,0.5014250920269583,B_1,B_28
0.5326176304143535,0.5342711084578391,0.5008722646770543,0.5342367048757276,0.5343887865899032,0.5008777686879776,0.5008722115487713,0.5008475131577984,0.5006702566055332,0.5326202460234039,0.5008530246294469,0.5325922004639994,0.5008532262422486,B_1,B_29
0.6129656658424742,0.811213481586209,0.8362991698230933,0.854164045821911,0.8484667865104795,0.8346208689937218,0.8372356658023224,0.7021200075051284,0.6414662561843061,0.5176025250487617,0.754408910526839,0.6520840729772291,0.8128691958058033,B_1,B_3
0.520167721792303,0.8314929398532571,0.6729680058797978,0.8397940955690032,0.8394997104543226,0.6730100285822788,0.6729116390110957,0.6432365760533753,0.6699366858820324,0.6442900728099932,0.6713448591244041,0.6929549441887536,0.6713115273874598,B_1,B_30
0.8368184257154005,0.8352065022912105,0.822526819932975,0.8201616651433069,0.8200094216439832,0.8224735574188821,0.822526819932975,0.8368597595566148,0.5088420870195257,0.8368005256660286,0.833952370521105,0.836831717709014,0.833952370521105,B_1,B_31
0.7877378636926612,0.8344960957366095,0.5240363375773155,0.8349514308562352,0.8347794194042164,0.5240308173086922,0.5240363375773155,0.5227205076996717,0.5224584350482805,0.808375697740334,0.5239549402596857,0.8126820174291661,0.5239549402596857,B_1,B_32
0.8441470526973213,0.7391838177264398,0.6323373706550689,0.7139690320801731,0.7153191637498996,0.6349263132170402,0.6323373706550689,0.8112480452955299,0.796125092980001,0.842806870777103,0.8049672689219695,0.8429833530471267,0.8049672689219695,B_1,B_33
0.8220171795298846,0.8341852675915886,0.5060921478942191,0.8341856501795635,0.8341773105114971,0.506094378774821,0.5060890700418879,0.5056058655992948,0.5046309520934879,0.8279166158246487,0.5060711631256791,0.827895846848,0.5060738714184663,B_1,B_36
0.5273820840167953,0.5584914673495703,0.8334448405877062,0.8349162171729775,0.8353714523584761,0.8334997122676624,0.8345639321899421,0.7090670765130056,0.712800349543915,0.6324834098745931,0.6503903088109727,0.8277928214815128,0.8265166563830817,B_1,B_37
0.7722848377157798,0.7722850335752858,0.83878271672263,0.8217620583319951,0.8205011213287062,0.8381890089778181,0.8373209714636046,0.7388508202526078,0.8202331604452235,0.816347935316322,0.8118088843137846,0.8285841896374857,0.7587556345593881,B_1,B_38
0.5018663106747714,0.5004004387932934,0.5022850968268944,0.5003271391217597,0.5011021696254983,0.5026367838136165,0.5011605524118802,0.501416624140821,0.5020205184110957,0.5015689442022814,0.5015790852086589,0.5021721002071831,0.5013305454840561,B_1,B_39
0.5255764508025402,0.7677497859218483,0.848915464757714,0.839018798582508,0.8577777898669848,0.8468056047051287,0.8473166115097509,0.5231779382933024,0.6776783302421985,0.6628241423537791,0.5488330884889898,0.7706090247475497,0.6146635335066464,B_1,B_4
0.5288839212588881,0.7796982736206728,0.8392115996116857,0.8430344660928442,0.8585843472060251,0.8363719895212972,0.8371902596547157,0.517440980722189,0.6489304136386129,0.615761563295671,0.5307935897100495,0.7254579728757711,0.6226802136336409,B_1,B_40
0.7879148446806229,0.834547818347095,0.5249645279009721,0.835560014334669,0.8355289667055911,0.5249504653987844,0.5249631230204088,0.5221259451512249,0.5227808420039403,0.808239619282002,0.5240477678539452,0.8111954768887196,0.5240729753187888,B_1,B_41
0.5049102516957772,0.5027282518113172,0.5033861470713934,0.5002962831207314,0.503107796391707,0.5034529634715924,0.503387063107416,0.5042475329592313,0.5041706027972936,0.5039612666974181,0.5041219565296728,0.5040199660140429,0.5043203504922165,B_1,B_42
0.8154502855027562,0.7108143143578645,0.6711079669530439,0.5954711705870974,0.7684354531690274,0.7615317767542585,0.5718460454245214,0.8081195741203784,0.8263946610398205,0.8245069864852571,0.822012894190708,0.8285251702149143,0.8062398493089081,B_1,B_5
0.8592619566718794,0.5940247832126151,0.5232472217685422,0.5691442001514714,0.7636063517579742,0.5947978047150011,0.5538555264558782,0.855836329285542,0.8504535628199921,0.8510360557460034,0.8528475575692815,0.8485671070237842,0.8558161908577248,B_1,B_6
0.5708305129956286,0.764278922017331,0.8540565021263322,0.8526832795364392,0.8565923003209207,0.8494667291908279,0.8565840074586981,0.5014387119831695,0.7124577976276635,0.6341911723535794,0.5653955151921577,0.7800899669715249,0.6614575939456552,B_1,B_7
0.515625707706403,0.6435378452152034,0.7659634567466954,0.8236948444530547,0.823457161333455,0.7658942151158552,0.7659634567466954,0.5073740272648775,0.5654836530709784,0.6323607158337856,0.5887721711296544,0.6608261980931733,0.5887721711296544,B_1,B_8
0.6339171542395846,0.8298761915173667,0.8178368337181732,0.851028817654651,0.8593955168199076,0.8124962836988822,0.8224554285368153,0.6748122044246521,0.5182540836042566,0.5900350784573019,0.6981474677259651,0.7076821013381993,0.7849923199491365,B_1,B_9
0.8594791557328788,0.5091712516354188,0.6527402903907017,0.6775516558611204,0.6233099065229812,0.5796610145975047,0.7196074522513369,0.8414335692990096,0.8475885438870394,0.85251790633593,0.8436554920196446,0.8580499001386492,0.8404896235566389,B_10,B_11
0.7282339524194055,0.7890506182543725,0.7234565204781823,0.7839859767335566,0.8262790380344556,0.7341131696783497,0.7053711501533213,0.5073971127658109,0.6458787382457343,0.6408284534865266,0.5689486459414276,0.758114423411299,0.5101424543892541,B_10,B_12
0.7412156270978016,0.7736939611675131,0.6347556892124799,0.7188147349042281,0.8187767246120013,0.645995499982968,0.6119167926198361,0.5863437980756366,0.7087032515324247,0.7017500972204272,0.6493145176253882,0.7907593791714224,0.575907430292455,B_10,B_13
0.8138918613809862,0.6573894325244081,0.51403501826125,0.5056504348589053,0.7585965883137893,0.5200591353026067,0.5713778797255938,0.7807057974496394,0.8275912558198687,0.8156859132234577,0.811967570180367,0.8365192369700272,0.7832631713319088,B_10,B_14
0.7993406505913535,0.7868051876666668,0.7813380455446117,0.7645166084156906,0.805188818785989,0.8113993471102681,0.7581879208477311,0.7643181181565876,0.817576286345883,0.7927850693870148,0.7904407046694129,0.8172364336408724,0.760588525391369,B_10,B_15
0.8136671659613368,0.7805434051491503,0.5734735298802685,0.7562752058718611,0.7596789525839844,0.5413503282047806,0.6571192082696684,0.8130910721229536,0.6641136293753336,0.8291597998525988,0.8139083381145035,0.8306890456962172,0.8110279948022218,B_10,B_16
0.7318483776918029,0.7129209984427752,0.5323913500421732,0.675716378450747,0.6620611875845795,0.5320522891391172,0.568303700657004,0.7419516123099839,0.7066496100372406,0.7406984045439061,0.7401389104977036,0.7393903096691417,0.7402618455335497,B_10,B_17
0.8469295962069017,0.8472953315290942,0.8488959176325905,0.8514302558758224,0.8514401678020515,0.8440224718477374,0.851247777855128,0.6671602591526671,0.8366415114656682,0.6380888619047252,0.6221379958805799,0.741070000606098,0.6528108573457801,B_10,B_18
0.8460640359628163,0.6788238866580186,0.7004373432649771,0.6748865792819764,0.6775758543711234,0.697122892353568,0.707715667054873,0.7652693477197313,0.7478101702760774,0.8449014056956258,0.7659032295774525,0.8455453529874023,0.7652289956010914,B_10,B_19
0.8390098814567752,0.766487954720315,0.7203302201637676,0.7536920455947331,0.7566644623493812,0.7120379154912768,0.7328884214367648,0.8088805612377179,0.7680055161524805,0.8452635003570723,0.8137398599902417,0.8477379780087898,0.8107811402364757,B_10,B_20
0.8362888567374986,0.785701838232006,0.5248932557650636,0.7802804905122194,0.7891610839931382,0.5251303020876293,0.5249122910943269,0.5287749951515307,0.5298165988685851,0.834907646742078,0.5286522865851981,0.8354899138914459,0.5286499781155273,B_10,B_21
0.844881447117068,0.5434374481768801,0.6586448660611713,0.5386565573914264,0.5388075369102534,0.6592161611560698,0.6586637953565772,0.6969481060932405,0.6953731977277374,0.8419006021183455,0.6966653206866534,0.8423105970491154,0.6966648155472949,B_10,B_22
0.8483303513106989,0.6206763639924107,0.6095238414565151,0.7825330981197344,0.5391389209372752,0.6412744583814186,0.734779459442205,0.8446406088777576,0.8414709881648156,0.8419003852376582,0.8412699457808772,0.8400210953134762,0.8434422157164687,B_10,B_23
0.835493075160378,0.7604508504739151,0.5350205813004323,0.7531089433142892,0.7685591073792029,0.535184962570907,0.5352158888363783,0.5418195411643625,0.5426834223122037,0.8331316889897005,0.541639276640656,0.8354174664005394,0.54159253731216,B_10,B_24
0.8240731305340447,0.6001588431975664,0.568721346543046,0.5503197517911554,0.7199720995572709,0.5381912953622573,0.6145436979753198,0.7725379310068635,0.7964819392500687,0.8133545076867813,0.7857318286404233,0.8350883082184393,0.7693238285338955,B_10,B_25
0.8469251322062429,0.7224223387104876,0.5803294182335383,0.657804331465414,0.7539343553662274,0.5818739201221803,0.5806148752108018,0.6059041355742835,0.6068198567864505,0.8420764230810583,0.6052231297957175,0.8437076255639121,0.6050241209481537,B_10,B_26
0.8300226470899061,0.82214075314443,0.5029790733919589,0.8221318494183083,0.8219674102560695,0.5030632197332345,0.5029790733919589,0.5040368402817309,0.5051141520571714,0.8298187603384589,0.5039947678534537,0.8299860874571543,0.5039947678534537,B_10,B_27
0.8058652306631413,0.5089745939308956,0.601935272212908,0.6244931460973999,0.693857137262359,0.7044232357381162,0.5482258610190379,0.7987258673986386,0.824415912792458,0.8189142958835248,0.8178007357471866,0.8274013372907963,0.8025740578952751,B_10,B_28
0.5374574641715963,0.5351348772988747,0.5007789568372661,0.5351235270611041,0.5352685528345054,0.5007841868552166,0.5007791475744829,0.5008563795431753,0.5009101939777254,0.5373667564378917,0.5008537323961669,0.5373736325665246,0.5008536746652474,B_10,B_29
0.8444870697486246,0.5044737512700549,0.6384571546348867,0.5055369422061269,0.5053089238437511,0.639062992108608,0.6384352021867626,0.6724519189151108,0.6726581556094484,0.8415588559480573,0.6722649920502891,0.8419890808768405,0.6722020178246562,B_10,B_30
0.8142543261587474,0.8087285375514064,0.8315114227176654,0.8318004686007594,0.8316590144733019,0.8316945727604106,0.8315114227176654,0.8162712222330344,0.5072761504546233,0.8170565524351291,0.8119525555510526,0.8174963586179268,0.8119525555510526,B_10,B_31
0.829243546296522,0.7820435277854108,0.5188010449434001,0.7821732859700787,0.7820147452968823,0.5189649695259263,0.5188010449434001,0.5239791388686702,0.5249693357754937,0.8291365507353605,0.5238975046142409,0.8293249424882378,0.5238975046142409,B_10,B_32
0.719852388977628,0.8040849287023812,0.8170751009242259,0.8571966745397801,0.8570545582636694,0.8171803259179284,0.8170751009242259,0.7375891644090516,0.7425987401596986,0.6447708070348847,0.7675094567440357,0.6258079183832023,0.7675094567440357,B_10,B_33
0.8295217523395928,0.8175398873599931,0.5057836613900212,0.8175770917825296,0.8173646296139933,0.5058327891899296,0.5057860623702117,0.5060679115733098,0.5071225668209645,0.8296341082772489,0.5060424552320314,0.8298107303461708,0.5060387542421033,B_10,B_36
0.8616976436493983,0.5223240273717527,0.5962608993383798,0.718369096525201,0.6042475404941928,0.5115762387303708,0.7019417379274113,0.8455857161672169,0.8513183891786326,0.8500541196190461,0.848018591775161,0.8547043003772767,0.847056876676025,B_10,B_37
0.8261843208723124,0.8241937307216682,0.7734618339003609,0.7636429945969913,0.769821141678259,0.8071874406487236,0.6492649526368732,0.8453338162952425,0.6329587200779302,0.8453485923174457,0.8437248601982439,0.8406917413738211,0.8456702399865511,B_10,B_38
0.500534373907726,0.500111575568057,0.5027413632999191,0.501134845202166,0.5023353803463597,0.5029390799201603,0.5020884892812112,0.500870205120936,0.5016266863684719,0.5022798836976503,0.5022187724757597,0.5028561664420941,0.5010356893043743,B_10,B_39
0.8356301481346342,0.5911483426762805,0.547343022217611,0.738360342951435,0.57880428916372,0.627184850957961,0.688936024594023,0.8214130945718836,0.8233011318933905,0.8293350014637547,0.8156890375599436,0.8336916769161237,0.8142540808456441,B_10,B_40
0.830948644974874,0.7827777056585327,0.5206067018884531,0.7830350016764164,0.7827680131246447,0.5207605677924069,0.5206338734170797,0.5244947006255134,0.5252513293677535,0.8306927326060366,0.5243016010188501,0.8312562844702245,0.5243003860836523,B_10,B_41
0.503731651455249,0.5038332206935376,0.5043647629033776,0.5040732182711847,0.5043430178460961,0.5043472531749048,0.5041958244041093,0.5032459106753592,0.5032537690833372,0.5019254886408493,0.5037508597916804,0.5019484421500449,0.5036388151506237,B_10,B_42
0.8143497883664917,0.7211984783447084,0.6298194694785463,0.6198794538661355,0.7871473822352082,0.664718325914849,0.587388775760345,0.8217214929578629,0.8254580308293988,0.8373747758515393,0.7307828489751838,0.8401105286488886,0.7200725517653692,B_11,B_12
0.8067786225329281,0.7160333839352967,0.6743864071208518,0.6430215195196783,0.7867280666809037,0.7059795282824045,0.6337182943343288,0.8041343999059904,0.8178030799367813,0.8369909480353284,0.6362726070055199,0.8408194222104587,0.6236344064904829,B_11,B_13
0.7652049442888486,0.7638365323202119,0.7916383904227894,0.749023173368729,0.8078091491638424,0.8082776827272571,0.7711629466836043,0.7072184197207884,0.7839417502466403,0.8246416002287508,0.500656594433742,0.8390653668463466,0.5655844802578541,B_11,B_14
0.7860096226361712,0.7896968221742955,0.7921760830912764,0.779231672422238,0.814885661298494,0.8118636921136,0.7712181250080326,0.8075059155917963,0.8203104287772189,0.8169698264398078,0.8132901879446983,0.8274090690149157,0.7729307578311959,B_11,B_15
0.7657542680796607,0.7881268947523454,0.8133481386647627,0.8073890874503953,0.8069193847059493,0.8141649933637232,0.8108783439358835,0.5358091855484266,0.7821793452420824,0.7059607373259206,0.583367788171329,0.7263172877132723,0.6357561559623855,B_11,B_16
0.5993137327273884,0.613667748553665,0.7276923419297943,0.709755005597229,0.7122869540451721,0.7243666366441305,0.7298504546132232,0.5152083382383786,0.5450887838044173,0.6070227365998038,0.5513656685374415,0.6242090206430867,0.5672996611847316,B_11,B_17
0.8530513077139819,0.852768790349109,0.7185243806350929,0.8453866622336117,0.8455581916336907,0.7596299553405831,0.6286714769317548,0.8417667729140437,0.7473580682487843,0.8392637738744392,0.8495536295790572,0.8366000081682446,0.8513741186687848,B_11,B_18
0.6904696125797863,0.8314928964375272,0.7657355317609266,0.8340450471563099,0.8339221029275637,0.7652451325437298,0.7658436100552125,0.7094056858132844,0.7661308254252189,0.6381082817149832,0.7397884157918044,0.648135938801967,0.7457132942363841,B_11,B_19
0.7725217320647315,0.8140153227753348,0.8118444353381308,0.8233597460612392,0.8231923412050026,0.8133523760103182,0.8091942127166939,0.6445351650732298,0.7508808297505838,0.6397660373399756,0.7608188762511582,0.6509229968422268,0.7748623377026783,B_11,B_20
0.7816608134608037,0.8312942035634354,0.5286417131784409,0.8326810205228401,0.8325170777401034,0.5286413202221613,0.528638648713348,0.5249842985261657,0.5288826667929816,0.8064512748325487,0.5288422704915057,0.8100015022956129,0.5288738389608716,B_11,B_21
0.5308924999730487,0.8237864791231121,0.6971469396323178,0.8329878681667453,0.8327277949031353,0.6971456485185363,0.6971383879336541,0.6637435146816056,0.6948165447702842,0.6814537877483645,0.6922516860607013,0.720746921977297,0.6922866621266622,B_11,B_22
0.5843381664469649,0.7812737542596899,0.8465804694738648,0.8500364219000911,0.853370837737242,0.8420309661559776,0.8495863035720223,0.5614148567085991,0.7042430333994937,0.6754547687849977,0.5261715618689576,0.7791426288014635,0.6852504710675994,B_11,B_23
0.7585230264404458,0.830698493411909,0.5422936945717196,0.8323716815410706,0.8340866510188673,0.5422896893128737,0.542267389130611,0.5376652993541755,0.5414226020327669,0.7971168882265938,0.5409973838074542,0.8025371951442646,0.5412021733932758,B_11,B_24
0.7495979692017486,0.7478528488295179,0.7772264956008675,0.7677365098642451,0.8097618010312507,0.7864927492917323,0.7655082271289018,0.6104113917245504,0.6758527282790436,0.7646282568711985,0.5570418254285301,0.8043168233631715,0.6190269803529219,B_11,B_25
0.7336940268466413,0.8184720783646043,0.6074475293905549,0.8402791276294771,0.8343931934040404,0.607740760740562,0.6071852614859193,0.5918516588321965,0.6051592607779516,0.7472576912418278,0.6049016981659572,0.7731741653809923,0.6053597248628811,B_11,B_26
0.8220587063230251,0.829782075964359,0.5040304758128583,0.8299109185707936,0.8299197070454121,0.5040304758128583,0.5040304758128583,0.5037586235734108,0.5040786890119747,0.8258941796730793,0.504078374028317,0.8261928426290933,0.504078374028317,B_11,B_27
0.5833547139121176,0.7116373208146027,0.8232016780491196,0.7815086846933307,0.8274861079327005,0.8280038808109778,0.8139388184438846,0.6931657687713833,0.7779988623163445,0.7735649456652647,0.6678547697720405,0.811917929842238,0.5304689090395736,B_11,B_28
0.5319708463147749,0.5336646038987659,0.5008662817073608,0.5336443949714247,0.5337225040393194,0.5008663013675474,0.5008662316846203,0.5008501656498041,0.5008589332269681,0.5319996866084588,0.5008584376021994,0.5320755347053966,0.5008586625746186,B_11,B_29
0.5159418029008022,0.8283739690148005,0.6727611847372303,0.834793647873518,0.8345249536489882,0.6727907213900242,0.6727066103974918,0.6431898709724542,0.6720869052789018,0.6949362800581669,0.6715064915320775,0.7312644837702498,0.6714671349934124,B_11,B_30
0.830524010579157,0.8289654352013884,0.8174851014474466,0.8138842512555544,0.8137695695017315,0.8174851014474466,0.8174851014474466,0.8305520882209179,0.5087739336276522,0.8304420512325915,0.83051732564553,0.8304521304126931,0.83051732564553,B_11,B_31
0.7817056945119212,0.828567747980513,0.5240331969583842,0.8289448907641154,0.8288091780545425,0.5240331969583842,0.5240331969583842,0.5227883258166941,0.5239907092411422,0.8104745101537548,0.5239507743292326,0.8135907329088892,0.5239507743292326,B_11,B_32
0.8404800652044528,0.7412260665455652,0.583903042271427,0.7175020993058234,0.7183883603283516,0.583903042271427,0.583903042271427,0.8142312102705147,0.7989227206904688,0.8371471147873829,0.8064299776909861,0.8372386979747235,0.8064299776909861,B_11,B_33
0.8157207556521148,0.8278805810285602,0.506089810806542,0.8278810674975463,0.8278809032131168,0.506091989449694,0.5060868954569746,0.5055639450085323,0.5060911090841043,0.8238074693232581,0.5060705786032131,0.8238344910682346,0.5060732906572949,B_11,B_36
0.7278878116839322,0.8012473308549871,0.8296803024036522,0.833569758332962,0.8319784767437726,0.8292300726843559,0.8317415210387068,0.5731055617720816,0.726551305637104,0.7524011825457023,0.5537157356000086,0.8212739122167315,0.8105221598392139,B_11,B_37
0.7735413184637068,0.773541424856372,0.8336293254692798,0.8203565709507439,0.8191679407610035,0.8323413282914741,0.8340736727345256,0.7596776173987211,0.8179087628557,0.8130436136696185,0.8097511555041486,0.8226513913916956,0.7743765712371071,B_11,B_38
0.5019369908646064,0.5002947358553802,0.5022959671655709,0.5003777497129899,0.501124792586206,0.5027847633908709,0.5013779044981714,0.5015294135181618,0.5020994165465831,0.501661908663114,0.501656754291722,0.5021850424127933,0.5013476315967511,B_11,B_39
0.549405557379929,0.7843144126481573,0.8340084938583698,0.8398369586856939,0.8560712080756213,0.8303897778770534,0.8340261236636908,0.6010369475686933,0.6848957535292971,0.6796352639844332,0.5594259602539601,0.7523127531541957,0.6003219815458436,B_11,B_40
0.7819439586648913,0.828632859809122,0.5250968195153575,0.82954248403736,0.8295244269415757,0.5250936962429221,0.5250975106655698,0.5220459545081968,0.5243122477337298,0.8099538919057816,0.5240360076350891,0.812294283409776,0.5240556249751646,B_11,B_41
0.5038870217037309,0.5025032247048937,0.5023472175727688,0.5000888495058163,0.5030247926302034,0.5023467232100134,0.502347845931636,0.5040520913900558,0.5040550985820182,0.5037569061589803,0.5043459957890459,0.5037494764395782,0.5043567608857162,B_11,B_42
0.5949743216656437,0.5130673640659394,0.5852398404000845,0.5388130638972414,0.5955648542470051,0.5898136927911031,0.5798310418553922,0.5374683068325903,0.6615853558480844,0.5928360564417438,0.6232707564224624,0.6384212916829345,0.5443737981461263,B_12,B_13
0.8059282672841934,0.6479415414992572,0.5378374479078486,0.6868351371833806,0.5054406163482823,0.512321167681918,0.5636351338134588,0.7813692907282527,0.8168067317052234,0.724439451851052,0.8314355738659941,0.7212812605115341,0.8060850460508064,B_12,B_14
0.6524173082910664,0.6118009281863892,0.605660426118751,0.5971026455658297,0.6168105395579786,0.6125620424701218,0.6011184820374679,0.6184191018449827,0.6431495397141508,0.6439444496607933,0.6470566565413233,0.6442667918331069,0.6193755118240076,B_12,B_15
0.7954013547649781,0.7954930062866239,0.5941022783358137,0.7762962610260964,0.778125752489314,0.5686788309254134,0.6248665319665659,0.7900642510316485,0.663500884086549,0.709116038580881,0.7988434695500819,0.7035748342219779,0.8061604537174958,B_12,B_16
0.7219662435124558,0.7122020827144078,0.5623907560323371,0.672155855669255,0.66012524847191,0.5498724900300571,0.5731294328143939,0.7223543670114027,0.6943637705229775,0.7052193442880204,0.7257639359102581,0.7045636770504574,0.7281343097309378,B_12,B_17
0.8463281709170604,0.8466077853421625,0.7309091126204428,0.8521392333241551,0.8521493880023427,0.7095499555046547,0.7465299977412091,0.6245582957616607,0.6989793483504954,0.5320327718940134,0.5722978826517424,0.5240827890430659,0.6947069896606803,B_12,B_18
0.7802076825680604,0.7442989282950401,0.6630534154666333,0.7416500273107832,0.7433210765625826,0.6595091072044759,0.6679218816194373,0.7639339879397333,0.7467361643195758,0.700954567105631,0.765783834798064,0.7001685637555719,0.7656578699529989,B_12,B_19
0.8087122243723304,0.795769001443342,0.6775820861553882,0.7855698553283303,0.7871729272143578,0.6716402645272993,0.6845994491399308,0.8106065864340379,0.7694205228377433,0.7228929705688777,0.8167361812058079,0.7225833629020149,0.8154102328153169,B_12,B_20
0.644573962008004,0.5902365375901811,0.5192228189984794,0.5885681319468041,0.5917448009170871,0.5191911080329711,0.5192430404717169,0.5288443763338153,0.5289019535103333,0.6362912106272735,0.5289235651035282,0.6359296552414067,0.5289204121614093,B_12,B_21
0.7526807086298775,0.6400375635469632,0.6317225543654383,0.6311593363161252,0.6312964154519756,0.6317112324116116,0.631742662839,0.6985834257210748,0.6948059818555585,0.6915400274776113,0.6995881750015588,0.6902363370290573,0.6996085164279177,B_12,B_22
0.8256776473509969,0.775967550772088,0.6064542021836146,0.8166607925188076,0.702904949625779,0.5379676668758216,0.6538184644676206,0.7667119807161764,0.7381411852087679,0.7257188920346875,0.7999958616235028,0.7077422148148962,0.8301115146598335,B_12,B_23
0.660762643329077,0.5814339861791011,0.5311517759041168,0.5790345507670038,0.5846935475691509,0.531059221461488,0.5312680430063961,0.5408673970994082,0.5417472166455106,0.647823399552582,0.5418511532226759,0.6475398132130034,0.5418577694631902,B_12,B_24
0.7667821679537414,0.6863276012121147,0.5710181722240557,0.7023164777511948,0.5340979619733822,0.5521102634637787,0.5882967448334723,0.7601394490531934,0.7774941830852663,0.6910676649289063,0.7918327035665378,0.6929743974547353,0.7803377677750025,B_12,B_25
