col1,col2,cross_type,agg_type,benchmark,challenge,improvement
R_18,B_22,sigmoid_ratio,min,0.725,0.7563557925478313,4.324936903149141
R_18,B_22,sigmoid_subtract,min,0.725,0.7563557925478313,4.324936903149141
B_2,D_61,sigmoid_subtract,last,0.85340627342961,0.8903099475860361,4.324279690155103
B_40,D_53,sigmoid_product,min,0.7300248060233808,0.7615768822134819,4.322055350690439
S_3a,R_1,sigmoid_subtract,min,0.7281076134146558,0.7594989593705506,4.311360762824143
B_26,D_55,sigmoid_product,std,0.7631851352409963,0.7960765354618003,4.3097537808329704
S_37m,D_76,sigmoid_ratio,mean,0.7743856650372555,0.8077565437523178,4.309335802782044
B_30,D_79,sigmoid_product,max,0.7475028134895966,0.7797093949504375,4.308556553852906
B_30,D_79,sigmoid_add,max,0.7475028134895966,0.779708124695755,4.30838662075573
D_56,D_112,sigmoid_product,mean,0.725,0.7562326935134954,4.307957725999372
B_3,D_62,sigmoid_ratio,last,0.838332892848404,0.8742855073276795,4.288584497396893
B_4,D_123,sigmoid_add,min,0.750437560071428,0.7826104796537603,4.2872213884483585
B_4,D_123,sigmoid_product,min,0.750437560071428,0.7826090865832892,4.287035754020498
B_40,D_53,sigmoid_add,min,0.7300248060233808,0.7613116100184507,4.285717928613491
R_25,B_22,sigmoid_subtract,min,0.725,0.7560271180329655,4.279602487305591
R_25,B_22,sigmoid_ratio,min,0.725,0.7560263473751196,4.279496189671678
S_22,B_22,sigmoid_product,mean,0.7670383518410478,0.7997536038500928,4.265139015607454
P_3a,B_23,sigmoid_product,mean,0.8234115306464729,0.8585181565963046,4.263557728207786
B_3,D_62,sigmoid_ratio,max,0.8239878531151308,0.8590523115077479,4.255458167259867
B_3,D_62,sigmoid_subtract,last,0.838332892848404,0.8738938042263099,4.241860444850331
S_20,B_19,sigmoid_ratio,min,0.725,0.7556846533966248,4.232365985741359
S_7,D_58,sigmoid_product,std,0.725,0.7556682835002155,4.230108068995249
B_14,D_43,sigmoid_product,min,0.725,0.7556253600957697,4.22418759941652
B_14,D_43,sigmoid_add,min,0.725,0.7555949275039028,4.219990000538318
D_69,D_75,sigmoid_product,min,0.7713824722165223,0.8039343964588287,4.219946059802254
D_47,D_53,sigmoid_ratio,last,0.7458032967192125,0.7772540827709232,4.217034999719451
D_69,D_75,sigmoid_add,min,0.7713824722165223,0.8038877361912442,4.213897145124376
P_3a,D_65,sigmoid_add,std,0.725,0.7555217503746999,4.20989660340689
B_3,D_62,sigmoid_subtract,max,0.8239878531151308,0.8586054100728672,4.201221756711926
B_28,D_78,sigmoid_ratio,std,0.725,0.7554122769036584,4.194796814297716
R_5,B_19,sigmoid_add,mean,0.7578894528041199,0.789676410238307,4.194141680766024
D_56,D_112,sigmoid_add,mean,0.725,0.7553305022223634,4.183517547912198
R_27,B_28,sigmoid_ratio,last,0.7450264030219518,0.7759976793462099,4.157070970724451
P_3a,B_23,sigmoid_add,max,0.8143729020400147,0.8482242630412694,4.156739611111402
S_3,R_3,sigmoid_product,min,0.7273290662778653,0.7575464915816994,4.1545741404881475
B_37,D_58,sigmoid_product,std,0.725,0.7551031397048602,4.152157200670376
R_7,B_20,sigmoid_product,mean,0.7868577085574817,0.8195271128445905,4.151882091490264
R_8,B_6,sigmoid_subtract,mean,0.7889364013062838,0.8216912699063436,4.151775548171658
R_27,B_28,sigmoid_subtract,last,0.7450264030219518,0.7759529432039072,4.151066332214828
S_37m,D_76,sigmoid_subtract,mean,0.7743856650372555,0.806517668188299,4.1493540753363005
R_9,B_42,sigmoid_product,min,0.7573565685953523,0.7887731281226792,4.1481860500126535
S_3,R_3,sigmoid_add,min,0.7273290662778653,0.757486374092963,4.146308626084329
S_24,B_12,sigmoid_ratio,mean,0.725,0.7550548503855662,4.145496604905684
R_12,D_70,sigmoid_ratio,mean,0.725,0.7550064737278784,4.138823962465994
S_18,B_18,sigmoid_ratio,max,0.7616563009493459,0.793109975487699,4.129641479910105
R_10,D_61,sigmoid_product,std,0.7339741826025613,0.7642280002350608,4.121918501986541
R_5,B_19,sigmoid_subtract,min,0.725,0.7548618356547037,4.118873883407405
R_6,B_19,sigmoid_add,std,0.7415741604146906,0.7720780254983609,4.113393738882765
R_9,B_42,sigmoid_add,min,0.7573565685953523,0.788486092293332,4.110286355040766
B_37,D_75,sigmoid_product,min,0.7713824722165223,0.8029421563743789,4.091314658365479
B_9,D_50,sigmoid_ratio,mean,0.8105487063619694,0.8436831009275355,4.087896792073735
B_28,B_42,sigmoid_ratio,mean,0.8395088182553013,0.8737988415642078,4.084534023140975
B_9,D_50,sigmoid_subtract,mean,0.8105487063619694,0.8435866532315738,4.075997729721934
P_3a,B_23,sigmoid_add,mean,0.8234115306464729,0.856937133839352,4.071548909031873
R_5,B_19,sigmoid_ratio,min,0.725,0.7544290113952093,4.059173985546121
B_7,D_65,sigmoid_add,std,0.7731059995738403,0.8044802769105186,4.05821159762992
B_40,D_59,sigmoid_add,min,0.7300248060233808,0.7594723066576623,4.033767125625365
B_28,B_42,sigmoid_subtract,mean,0.8395088182553013,0.8733657368835273,4.032943775217114
B_37,D_75,sigmoid_add,min,0.7713824722165223,0.802434175135147,4.025461303184585
R_27,B_28,sigmoid_ratio,mean,0.725,0.7541498382624369,4.02066734654302
B_3,D_62,sigmoid_ratio,mean,0.8270114865029672,0.8602337023200142,4.017140796620336
D_78,D_112,sigmoid_subtract,max,0.725,0.754096679484664,4.013335101332964
D_78,D_112,sigmoid_ratio,max,0.725,0.7540930058836708,4.012828397747698
B_20,D_112,sigmoid_ratio,mean,0.7868577085574817,0.8183429496646477,4.001389420825116
S_3,D_76,sigmoid_ratio,mean,0.7743856650372555,0.8053440564238252,3.997800163963566
S_37m,D_76,sigmoid_ratio,max,0.7679128940803691,0.7986014551379985,3.9963596514916135
R_3,D_48,sigmoid_product,min,0.8326063120299736,0.86580783368356,3.9876615362953336
R_27,B_28,sigmoid_subtract,mean,0.725,0.7538753535252327,3.982807382790723
R_7,D_58,sigmoid_add,max,0.7938579552325291,0.8254593252590582,3.9807335579666403
B_9,D_131,sigmoid_product,min,0.740912946361791,0.7704045348310851,3.9804390804764327
B_9,D_131,sigmoid_add,min,0.740912946361791,0.770398128016178,3.979574361491766
R_7,D_58,sigmoid_product,max,0.7938579552325291,0.8254469920738181,3.979179982146333
R_5,B_19,sigmoid_product,last,0.7623605595048187,0.7926954749529126,3.9790772318806082
B_37,D_125,sigmoid_add,min,0.7432104153973548,0.772619259596523,3.957001084739225
B_37,D_125,sigmoid_product,min,0.7432104153973548,0.7726178444166363,3.9568106703078065
D_56,D_112,sigmoid_product,min,0.725,0.7536847984545141,3.956523924760566
P_3a,D_65,sigmoid_product,max,0.7425191730200048,0.7718446461896536,3.949456692192211
S_3,R_3,sigmoid_add,mean,0.7626243156211581,0.7926297303882384,3.934494895122884
R_3,D_48,sigmoid_add,min,0.8326063120299736,0.8653440425146252,3.931957998833068
B_3,D_62,sigmoid_subtract,mean,0.8270114865029672,0.8595024568007509,3.9287205592720773
S_3,R_3,sigmoid_product,mean,0.7626243156211581,0.7925263747714136,3.9209422697072434
S_22,B_22,sigmoid_add,mean,0.7670383518410478,0.7970627584052571,3.9143292499188034
R_6,B_19,sigmoid_subtract,min,0.725,0.7533666307163437,3.912638719495684
B_19,D_79,sigmoid_add,last,0.7623605595048187,0.7920923315372721,3.8999619880342764
B_37,D_58,sigmoid_product,last,0.8326830164586435,0.8650963145937579,3.8926335105243806
P_3a,D_71,sigmoid_ratio,last,0.725,0.753193815845149,3.888802185537796
S_15,D_112,sigmoid_ratio,last,0.725,0.7531840988089101,3.8874619046772625
B_19,D_79,sigmoid_add,max,0.75904010971032,0.7885363668478212,3.8859945291637104
P_3a,D_71,sigmoid_subtract,last,0.725,0.7531505066008397,3.8828284966675493
B_19,D_79,sigmoid_product,last,0.7623605595048187,0.7919242670004387,3.8779167058199735
S_24,D_84,sigmoid_add,last,0.725,0.7530690162658147,3.871588450457201
B_6,D_116,sigmoid_add,max,0.7487307157780159,0.7777125775575241,3.870799096226846
B_6,D_116,sigmoid_product,max,0.7487307157780159,0.7777071377513751,3.8700725591642753
S_24,D_84,sigmoid_product,last,0.725,0.753049200936166,3.8688553015401426
P_3a,D_65,sigmoid_add,max,0.7425191730200048,0.7712240540127269,3.8658774124272615
R_3,B_3,sigmoid_product,max,0.8239878531151308,0.8557846400717986,3.85889025383788
R_5,B_1,sigmoid_subtract,min,0.7470686770442241,0.7758810417564355,3.8567223600121276
D_44,D_52,sigmoid_ratio,max,0.8481150353903457,0.8808008646383532,3.853938190467731
R_4,B_11,sigmoid_product,mean,0.8100858479978625,0.8412734438712453,3.8499124445221766
R_5,B_1,sigmoid_ratio,min,0.7470686770442241,0.7758272454354873,3.8495213726596664
B_37,D_58,sigmoid_add,last,0.8326830164586435,0.8647227986629917,3.8477765933802406
S_3,D_76,sigmoid_subtract,mean,0.7743856650372555,0.8041443462696679,3.842876046908842
S_37m,D_76,sigmoid_ratio,last,0.7696294029629697,0.7991227518601767,3.8321494453904155
S_8,D_131,sigmoid_ratio,min,0.7255811934576102,0.7533542613375191,3.8276995228558826
D_58,D_125,sigmoid_add,min,0.7368005456973958,0.764993161400697,3.8263565177759555
D_58,D_125,sigmoid_product,min,0.7368005456973958,0.7649924062362549,3.8262540253922976
S_8,D_131,sigmoid_subtract,min,0.7255811934576102,0.7533218159025301,3.8232278751227837
D_56,D_112,sigmoid_add,min,0.725,0.752716575044039,3.822975868143313
S_37m,D_76,sigmoid_subtract,max,0.7679128940803691,0.7972660711052588,3.822461798879188
B_19,D_79,sigmoid_product,max,0.75904010971032,0.7880277967849552,3.8189927915269233
R_8,B_9,sigmoid_product,mean,0.8105487063619694,0.8414878550088963,3.817062244882583
R_27,B_16,sigmoid_subtract,last,0.7867601439226002,0.8167857411640049,3.8163597219991607
R_5,B_19,sigmoid_add,last,0.7623605595048187,0.7914405213327487,3.814463047093942
R_6,B_19,sigmoid_ratio,min,0.725,0.7526545520731767,3.8144209756105774
P_3a,D_65,sigmoid_ratio,std,0.725,0.7526383252842521,3.8121827978278815
S_22a,R_7,sigmoid_product,max,0.725,0.7526366592502878,3.8119530000396966
S_22a,R_7,sigmoid_add,max,0.725,0.7526366592502878,3.8119530000396966
B_26,D_55,sigmoid_add,std,0.7631851352409963,0.79219650850533,3.8013546025333094
D_47,D_53,sigmoid_subtract,last,0.7458032967192125,0.7741176819848266,3.796495053074847
S_8,D_131,sigmoid_subtract,mean,0.7342019483412552,0.7620487112374797,3.792793380504823
R_4,B_11,sigmoid_add,mean,0.8100858479978625,0.8407382966834651,3.783851891914973
P_3a,D_65,sigmoid_subtract,std,0.725,0.7523999287583933,3.7793005183990847
S_8,D_131,sigmoid_ratio,mean,0.7342019483412552,0.7619310733786171,3.776770832603878
B_14,D_43,sigmoid_product,mean,0.725,0.7523808674404514,3.7766713710967488
S_15,D_112,sigmoid_subtract,last,0.725,0.7523487548941843,3.77224205437025
R_7,B_20,sigmoid_add,mean,0.7868577085574817,0.816467139103504,3.7629968193746484
S_22a,B_3,sigmoid_product,min,0.725,0.7522254271461924,3.7552313305093064
S_37m,D_76,sigmoid_subtract,last,0.7696294029629697,0.7984374872076998,3.743111182320073
D_44,D_52,sigmoid_subtract,max,0.8481150353903457,0.879788059244468,3.7345197918280926
D_88,D_136,sigmoid_product,std,0.725,0.7520661157024793,3.733257338273007
R_8,B_9,sigmoid_add,mean,0.8105487063619694,0.8407967557597849,3.731799108480407
B_17,D_72,sigmoid_product,mean,0.743121073640006,0.7708345785576735,3.7293391212712184
S_22a,B_3,sigmoid_add,min,0.725,0.7520320501921095,3.728558647187521
S_37d,B_42,sigmoid_add,min,0.7573565685953523,0.7855877125949877,3.72758950938987
P_3,P_4,sigmoid_subtract,last,0.725,0.7519853931839361,3.722123197784292
S_3,D_76,sigmoid_ratio,last,0.7696294029629697,0.7982394015834067,3.717373389100307
B_14,D_43,sigmoid_add,mean,0.725,0.751926209868325,3.713959981837939
R_3,B_3,sigmoid_add,max,0.8239878531151308,0.8545682216579213,3.7112644837153623
R_1,D_59,sigmoid_add,max,0.8173229622548484,0.8476460840915955,3.7100538265915146
B_17,D_72,sigmoid_product,last,0.725,0.7518599020617801,3.704814077486914
B_2,D_61,sigmoid_subtract,mean,0.8396628142731972,0.8707229971805635,3.699125694193279
R_1,B_20,sigmoid_add,mean,0.826849985382843,0.8574302168520519,3.698401404101105
B_17,D_72,sigmoid_add,last,0.725,0.7518103201334182,3.6979751908163063
B_33,D_59,sigmoid_subtract,mean,0.8141770421560982,0.8441731025361889,3.6842183980839547
S_3,D_76,sigmoid_ratio,max,0.7679128940803691,0.7961131346339861,3.6723228338793352
P_2,D_55,sigmoid_subtract,std,0.7631851352409963,0.7912116579682031,3.6723098279890785
B_23,D_55,sigmoid_product,std,0.7805509105725023,0.8091707552585428,3.666621138786325
D_70,D_84,sigmoid_product,std,0.725,0.7515548987500655,3.6627446551814566
S_3,D_76,sigmoid_subtract,last,0.7696294029629697,0.797784662570491,3.6582879369118873
R_11,B_2,sigmoid_ratio,max,0.725,0.7514910866972129,3.6539429927190206
S_24,B_12,sigmoid_subtract,mean,0.725,0.7514820334062652,3.6526942629331316
R_1,D_59,sigmoid_product,max,0.8173229622548484,0.8471029446631092,3.643600361612647
B_17,D_72,sigmoid_add,mean,0.743121073640006,0.7701218881739219,3.6334341053818693
R_1,D_47,sigmoid_ratio,mean,0.826849985382843,0.8568726693557047,3.6309710955561973
D_59,D_78,sigmoid_product,std,0.725,0.7512962426643405,3.627067953702138
B_4,B_37,sigmoid_product,max,0.7847613311540269,0.8131460024741527,3.616981392085776
P_3a,D_65,sigmoid_product,mean,0.7689333808808246,0.7967294947309914,3.6148923354486078
B_8,D_51,sigmoid_ratio,min,0.725,0.7511856837694795,3.6118184509626894
B_8,D_51,sigmoid_subtract,min,0.725,0.751175417811768,3.610402456795589
S_22,D_52,sigmoid_subtract,last,0.7437387707622168,0.7705607739931506,3.6063742116664654
P_3,P_4,sigmoid_ratio,last,0.725,0.7510530033958172,3.5935177097678865
S_3,D_54,sigmoid_ratio,last,0.7468733990377818,0.7736988516058613,3.591700093033094
S_3,D_54,sigmoid_subtract,last,0.7468733990377818,0.773671226338425,3.588001304527323
R_5,B_1,sigmoid_product,mean,0.8181064986535935,0.8474204706586923,3.5831486552597394
D_46,D_51,sigmoid_subtract,last,0.725,0.7509764710218274,3.5829615202520593
B_19,D_79,sigmoid_product,mean,0.7578894528041199,0.7850015134589047,3.5773107218305644
B_33,D_59,sigmoid_ratio,mean,0.8141770421560982,0.8432606694665532,3.5721502578156623
P_3a,D_65,sigmoid_add,mean,0.7689333808808246,0.7963695621647946,3.568083005128664
R_6,B_19,sigmoid_subtract,std,0.7415741604146906,0.7679976712123954,3.563164981763747
B_4,B_37,sigmoid_add,max,0.7847613311540269,0.8126602861179307,3.5550878791233447
B_3,D_61,sigmoid_product,max,0.8324365468710383,0.861979205987214,3.5489382616874074
B_38,D_69,sigmoid_product,min,0.7283199912856353,0.754112321379135,3.541345892204729
R_2,D_76,sigmoid_subtract,min,0.7473913309165345,0.7738535448992779,3.540610238319527
R_2,D_76,sigmoid_ratio,min,0.7473913309165345,0.7738535448992779,3.540610238319527
S_3,D_76,sigmoid_subtract,max,0.7679128940803691,0.795098520676585,3.540196655868459
B_2,D_61,sigmoid_ratio,mean,0.8396628142731972,0.8692955056831674,3.5291179871553426
R_10,D_61,sigmoid_add,std,0.7339741826025613,0.7598491979505222,3.5253304491190676
B_38,D_69,sigmoid_add,min,0.7283199912856353,0.7539946846202067,3.5251940962447366
D_46,D_51,sigmoid_ratio,last,0.725,0.7505120793102371,3.5189074910671914
R_13,D_58,sigmoid_product,std,0.725,0.7504922543712498,3.5161730167241103
P_2,B_11,sigmoid_add,std,0.725,0.7504742871151273,3.513694774500322
D_78,D_112,sigmoid_ratio,std,0.725,0.7504555312483664,3.5111077583953674
B_7,D_65,sigmoid_ratio,std,0.7731059995738403,0.8002458227299386,3.5104918563636303
R_5,B_1,sigmoid_add,mean,0.8181064986535935,0.8467836454396587,3.505307295964624
B_30,D_79,sigmoid_product,mean,0.754753479149509,0.7812012330726604,3.5041579341845512
B_19,D_79,sigmoid_add,mean,0.7578894528041199,0.784371426444379,3.4941736611161747
R_13,D_58,sigmoid_add,std,0.725,0.750312857821631,3.491428665052561
R_5,B_19,sigmoid_add,std,0.7415741604146906,0.7674604323398277,3.4907192438665158
B_33,D_112,sigmoid_add,last,0.7936111677494533,0.821219216834755,3.4787878758805046
B_33,D_112,sigmoid_product,last,0.7936111677494533,0.821219216834755,3.4787878758805046
B_30,D_79,sigmoid_add,mean,0.754753479149509,0.7809889784270311,3.4760355536334173
R_8,B_14,sigmoid_product,last,0.725,0.7501741832530793,3.472301138355765
B_3,D_61,sigmoid_add,max,0.8324365468710383,0.8613181075378453,3.469520983355069
R_8,B_14,sigmoid_add,last,0.725,0.7500901109499137,3.4607049586087943
B_4,D_46,sigmoid_product,mean,0.7908005552486089,0.8181566574262009,3.459292231906929
R_13,D_58,sigmoid_subtract,std,0.725,0.7500247208465791,3.451685634010916
B_3,D_56,sigmoid_ratio,max,0.8239878531151308,0.8524196408459618,3.4505105413075055
B_42,D_61,sigmoid_add,mean,0.8396628142731972,0.8686295398548216,3.44980450357298
D_59,D_78,sigmoid_add,std,0.725,0.7500071509426238,3.4492621989825993
R_11,B_2,sigmoid_subtract,max,0.725,0.7499896459008124,3.446847710456887
S_22a,D_74,sigmoid_subtract,min,0.7434442917674492,0.7690225476793182,3.4405074052098508
S_24,D_84,sigmoid_product,mean,0.725,0.7499425380651022,3.440350077945141
R_28,D_61,sigmoid_ratio,min,0.8042550114985471,0.8319200558117141,3.4398348680003283
R_28,D_61,sigmoid_subtract,min,0.8042550114985471,0.8319200558117141,3.4398348680003283
B_17,D_56,sigmoid_subtract,mean,0.743121073640006,0.7686398087184867,3.4339942687243523
B_9,D_50,sigmoid_ratio,last,0.8271454534038657,0.8555421768243948,3.4330991367565447
B_9,D_50,sigmoid_subtract,last,0.8271454534038657,0.8555047931043473,3.428579530211695
B_11,D_62,sigmoid_ratio,mean,0.8270114865029672,0.8553028025724462,3.420909688825402
B_42,D_61,sigmoid_add,min,0.8042550114985471,0.8316726711662953,3.4090753897400816
B_4,D_46,sigmoid_add,mean,0.7908005552486089,0.8177249714443885,3.404703754578823
S_15,D_112,sigmoid_ratio,max,0.7281154878393502,0.7528979019326505,3.403637816693198
B_20,D_112,sigmoid_subtract,mean,0.7868577085574817,0.8135728539655811,3.395168544141902
R_26,B_19,sigmoid_product,last,0.7623605595048187,0.7882391638830135,3.394536096542545
B_17,D_56,sigmoid_ratio,mean,0.743121073640006,0.7682389885936604,3.3800568769527777
R_26,D_70,sigmoid_product,mean,0.725,0.7494618676801104,3.374050714497984
B_3,D_56,sigmoid_subtract,max,0.8239878531151308,0.851721179545226,3.365744570778299
B_17,D_56,sigmoid_ratio,min,0.725,0.7493896448797306,3.36408894892836
B_12,B_23,sigmoid_ratio,min,0.7792544097312437,0.805467128413127,3.3638203845293244
B_12,B_23,sigmoid_subtract,min,0.7792544097312437,0.8054610200339608,3.363036509701044
S_22,B_4,sigmoid_add,max,0.7753762213654647,0.8014296303570231,3.3600990427172794
S_11,B_18,sigmoid_ratio,std,0.725,0.7493410721124076,3.357389256883815
S_37d,B_42,sigmoid_product,min,0.7573565685953523,0.782725137312816,3.3496202144934317
S_22,D_41,sigmoid_product,mean,0.725,0.7492424080989046,3.3437804274351253
P_3a,D_71,sigmoid_ratio,max,0.7425191730200048,0.7673364402243797,3.342306583604719
R_1,D_47,sigmoid_subtract,mean,0.826849985382843,0.8544303497438722,3.33559470866521
R_26,D_70,sigmoid_add,mean,0.725,0.7491701244791094,3.3338102729806045
B_11,D_62,sigmoid_subtract,mean,0.8270114865029672,0.8545721838591542,3.3325652431658415
R_27,B_16,sigmoid_ratio,last,0.7867601439226002,0.81294480515436,3.328163155445221
R_1,B_20,sigmoid_subtract,min,0.725,0.7491017083195548,3.3243735613179073
B_33,D_128,sigmoid_add,min,0.725,0.749065419101143,3.319368151881795
B_33,D_128,sigmoid_product,min,0.725,0.749065419101143,3.319368151881795
R_26,B_19,sigmoid_product,max,0.75904010971032,0.7841969694984874,3.3142991347016246
R_4,B_33,sigmoid_ratio,last,0.7936111677494533,0.8199004604194777,3.3126162708340434
R_4,B_33,sigmoid_subtract,last,0.7936111677494533,0.8199004604194777,3.3126162708340434
B_30,D_53,sigmoid_product,std,0.7430628462547441,0.7676734719952538,3.312051714677241
D_43,D_56,sigmoid_ratio,last,0.725,0.7489965527975595,3.3098693513875204
S_3,R_3,sigmoid_product,max,0.761403313352604,0.7865909467857829,3.3080540879541114
S_22,D_52,sigmoid_ratio,last,0.7437387707622168,0.7683369611405538,3.3073696498473066
B_18,D_84,sigmoid_ratio,min,0.8157865394780293,0.842765269264147,3.307081997623999
P_3a,D_71,sigmoid_subtract,max,0.7425191730200048,0.767073678348801,3.306918692607911
R_26,B_19,sigmoid_add,last,0.7623605595048187,0.7875693578625955,3.306676616921372
P_2,B_27,sigmoid_subtract,std,0.725,0.7489053240343925,3.2972860737093095
P_2,B_27,sigmoid_ratio,std,0.725,0.7489007114206826,3.2966498511286373
P_2,B_27,sigmoid_add,std,0.725,0.7488956767005744,3.2959554069757884
P_2,B_27,sigmoid_product,std,0.725,0.7488947173027891,3.2958230762467773
R_6,B_19,sigmoid_ratio,std,0.7415741604146906,0.765934893268513,3.2850029240770544
B_17,D_56,sigmoid_subtract,min,0.725,0.7487737895703311,3.2791433890111943
B_14,D_79,sigmoid_product,last,0.725,0.7487535737209454,3.2763549959924747
B_42,D_61,sigmoid_product,min,0.8042550114985471,0.8305974744710654,3.2753868606221164
B_42,D_120,sigmoid_subtract,min,0.7573565685953523,0.7821619194724869,3.2752539432173178
B_42,D_120,sigmoid_ratio,min,0.7573565685953523,0.7821619194724868,3.275253943217303
R_26,B_23,sigmoid_product,min,0.7792544097312437,0.8047713431603802,3.2745317973801438
R_26,B_23,sigmoid_add,min,0.7792544097312437,0.8047650131741637,3.2737194842077733
D_47,D_53,sigmoid_ratio,mean,0.7274853367649127,0.7512890302993034,3.272051315871799
D_43,D_56,sigmoid_subtract,last,0.725,0.7486956345654563,3.268363388338802
B_14,D_79,sigmoid_add,last,0.725,0.7486762470942919,3.2656892543850966
S_3,R_3,sigmoid_add,max,0.761403313352604,0.7862552035112311,3.2639587617762635
B_20,D_112,sigmoid_subtract,max,0.779085430981707,0.804512636859164,3.263724986541814
B_22,B_28,sigmoid_product,max,0.7563817341513692,0.7810592550547754,3.262574939239292
B_7,D_65,sigmoid_subtract,std,0.7731059995738403,0.798297474248765,3.2584761583548665
D_88,D_136,sigmoid_add,std,0.725,0.7485242030696575,3.2447176647803477
D_61,D_62,sigmoid_ratio,max,0.8324365468710383,0.8594443511667729,3.2444279864034664
B_22,D_58,sigmoid_product,last,0.8131752057079974,0.8395525182180661,3.243742839786056
B_22,D_58,sigmoid_add,last,0.8131752057079974,0.8394961795026274,3.2368146015609875
B_22,B_28,sigmoid_add,max,0.7563817341513692,0.7808432071867377,3.2340116016700637
R_4,D_53,sigmoid_product,mean,0.7274853367649127,0.7510116172609492,3.2339181708674203
B_16,D_79,sigmoid_product,mean,0.7439992343843269,0.7679689104246755,3.2217339659205377
B_20,D_112,sigmoid_ratio,max,0.779085430981707,0.804163076537868,3.218856951869995
R_26,B_19,sigmoid_add,max,0.75904010971032,0.7834706088438017,3.2186045007299247
D_59,D_78,sigmoid_subtract,std,0.725,0.7482863973245909,3.211916872357369
B_20,D_113,sigmoid_add,mean,0.7868577085574817,0.8121196760895362,3.2104873927417352
B_3,D_61,sigmoid_product,last,0.85340627342961,0.8807271022630152,3.2013859850842437
B_18,D_84,sigmoid_subtract,min,0.8157865394780293,0.841846330652613,3.194437504602346
R_4,D_53,sigmoid_add,mean,0.7274853367649127,0.7506828983600478,3.1887325314752553
B_16,D_79,sigmoid_add,max,0.7527420048044853,0.7767341938171293,3.1873057248712517
S_15,D_112,sigmoid_subtract,max,0.7281154878393502,0.751314405537588,3.186159075819075
S_3,B_42,sigmoid_ratio,mean,0.8395088182553013,0.8662049736417308,3.1799731945532623
B_20,D_112,sigmoid_ratio,std,0.725,0.748008515235117,3.1735883082920058
D_46,D_77,sigmoid_ratio,last,0.8199933101795479,0.8459575327774357,3.166394441950091
B_3,D_61,sigmoid_add,last,0.85340627342961,0.880361034500607,3.1584910856904194
D_78,D_112,sigmoid_ratio,mean,0.725,0.7478867279237351,3.156790058446226
R_1,D_51,sigmoid_ratio,mean,0.826849985382843,0.852918810787364,3.1527877928728154
B_9,D_50,sigmoid_subtract,max,0.803597843989744,0.8288743474037521,3.145417027068418
B_23,D_123,sigmoid_add,min,0.7792544097312437,0.8036956679178563,3.1364927655708876
B_23,D_123,sigmoid_product,min,0.7792544097312437,0.8036950173995834,3.1364092859954376
S_22,B_4,sigmoid_product,max,0.7753762213654647,0.7996817952903507,3.1346813656579515
B_16,B_19,sigmoid_add,max,0.75904010971032,0.7827698013021022,3.1262763704066145
B_11,B_12,sigmoid_ratio,min,0.7298719216935295,0.752635114479416,3.118792778473897
R_10,D_61,sigmoid_subtract,std,0.7339741826025613,0.7568597715961104,3.118037328288613
B_22,B_28,sigmoid_product,std,0.725,0.7475911605904503,3.1160221504069376
S_12,D_51,sigmoid_product,mean,0.725,0.7475753982062718,3.1138480284512906
B_11,B_12,sigmoid_subtract,min,0.7298719216935295,0.7525842879849403,3.111829023195052
S_24a,D_51,sigmoid_ratio,min,0.725,0.7475526548545736,3.1107110144239427
R_5,D_53,sigmoid_product,mean,0.7274853367649127,0.7501109572300461,3.1101136094025317
S_24a,D_51,sigmoid_subtract,min,0.725,0.7475379380567609,3.1086811112773742
B_37,D_92,sigmoid_subtract,min,0.7432104153973548,0.7662637756744165,3.101861841472759
B_37,D_92,sigmoid_ratio,min,0.7432104153973548,0.7662524196091143,3.100333867016675
R_1,D_51,sigmoid_subtract,max,0.8173229622548484,0.8426075269268872,3.093583055868548
D_78,D_112,sigmoid_product,std,0.725,0.747427341940643,3.093426474571448
R_26,B_19,sigmoid_product,mean,0.7578894528041199,0.7813191925176074,3.0914455435155688
B_37,D_58,sigmoid_product,mean,0.8172494151421109,0.842461141841499,3.084948882466198
D_88,D_136,sigmoid_subtract,std,0.725,0.7473435655253836,3.081871106949467
B_40,D_77,sigmoid_ratio,last,0.8199933101795479,0.8452533930776839,3.080523046292287
R_1,D_51,sigmoid_ratio,max,0.8173229622548484,0.8424907793934887,3.079298918655954
B_26,D_56,sigmoid_ratio,max,0.725,0.7472410944930881,3.067737171460426
B_40,D_59,sigmoid_product,max,0.7717455899747815,0.7954012619241534,3.0652163428811954
R_5,D_53,sigmoid_add,mean,0.7274853367649127,0.7497481512803369,3.060242370578318
B_22,B_28,sigmoid_product,mean,0.7670383518410478,0.7904720724720992,3.0550911274261088
B_20,D_113,sigmoid_product,mean,0.7868577085574817,0.8107856335720408,3.040946889676573
P_3,R_3,sigmoid_subtract,last,0.725,0.74701275313399,3.0362418115848255
S_3,B_42,sigmoid_subtract,mean,0.8395088182553013,0.8649935631933431,3.0356732870305176
S_12,D_51,sigmoid_add,mean,0.725,0.7469893730113026,3.033016967076229
D_61,D_62,sigmoid_subtract,max,0.8324365468710383,0.8576330043808459,3.0268322077539733
P_3a,D_45,sigmoid_ratio,min,0.725,0.7469279846229229,3.0245496031617782
B_22,D_133,sigmoid_product,std,0.725,0.7469151257256259,3.0227759621553005
P_2,B_11,sigmoid_product,std,0.725,0.7469130364287988,3.022487783282597
B_26,D_56,sigmoid_subtract,max,0.725,0.7469063640779846,3.021567459032363
