col1,col2,cross_type,agg_type,benchmark,challenge,improvement
S_3a,B_2,sigmoid_subtract,max,0.7615983472148928,0.8030696523515425,5.445298731057789
B_20,D_59,sigmoid_add,max,0.779085430981707,0.8213035399223141,5.418931899086989
D_59,D_75,sigmoid_add,min,0.7713824722165223,0.8131384524736996,5.413135735012742
S_7,B_40,sigmoid_add,mean,0.7929278428255888,0.8357000428058586,5.39421088151623
B_18,B_37,sigmoid_subtract,std,0.725,0.7640857792277719,5.391141962451297
P_3a,R_2,sigmoid_add,std,0.725,0.7640020959765481,5.379599445041122
B_20,D_50,sigmoid_subtract,max,0.779085430981707,0.8207225432720809,5.344357709000922
B_20,D_115,sigmoid_subtract,mean,0.7868577085574817,0.8288705471100785,5.339318417508725
B_28,D_43,sigmoid_add,last,0.7450264030219518,0.7847499690021674,5.331833317462336
D_50,D_70,sigmoid_subtract,min,0.725,0.7636513799029637,5.331224814201896
S_15,R_13,sigmoid_add,max,0.7281154878393502,0.7669234544017662,5.3299191145592735
B_17,D_50,sigmoid_subtract,last,0.725,0.7635793105098677,5.3212842082576195
R_10,B_4,sigmoid_add,mean,0.7908005552486089,0.8324193348764699,5.262866768571884
D_43,D_127,sigmoid_subtract,mean,0.725,0.7630183408354096,5.243909080746161
B_20,D_59,sigmoid_add,last,0.7981841576101056,0.8400060585108703,5.239630541651727
D_44,D_77,sigmoid_subtract,min,0.8150483203954118,0.8577026246475028,5.233346684451515
B_25,D_45,sigmoid_subtract,mean,0.725,0.7629357319580252,5.232514752831068
D_78,D_120,sigmoid_add,mean,0.725,0.762883476644484,5.225307123377103
R_10,D_70,sigmoid_add,mean,0.7320495554204748,0.7702654597354783,5.220398541605983
B_20,D_50,sigmoid_subtract,mean,0.7868577085574817,0.8278433345377502,5.208772251263311
S_15,B_30,sigmoid_add,std,0.725,0.76259177669855,5.185072648075872
S_15,B_30,sigmoid_subtract,std,0.725,0.7625872087279201,5.184442583161393
B_6,D_66,sigmoid_add,max,0.7487307157780159,0.7874637467307084,5.173159072610576
B_22,D_121,sigmoid_subtract,last,0.725,0.7624554659468448,5.1662711650820405
B_37,D_72,sigmoid_add,std,0.725,0.7624418295035562,5.164390276352584
B_1,D_72,sigmoid_add,std,0.725,0.7624078080974781,5.159697668617672
D_45,D_65,sigmoid_subtract,last,0.725,0.7623499732579326,5.151720449370021
R_10,B_23,sigmoid_add,max,0.8143729020400147,0.8563211706706624,5.150990231326062
B_37,D_72,sigmoid_subtract,std,0.725,0.7621791062073049,5.128152580317919
B_1,D_72,sigmoid_subtract,std,0.725,0.7621437001653203,5.123268988320043
D_55,D_66,sigmoid_subtract,min,0.725,0.7620876028381691,5.115531425954364
D_44,D_77,sigmoid_subtract,last,0.843813784819684,0.8868635010519155,5.101802910393409
B_18,D_69,sigmoid_subtract,max,0.7616563009493459,0.8004844723839377,5.097859938425706
B_19,D_121,sigmoid_subtract,last,0.7623605595048187,0.8012028496342881,5.095002573939407
R_10,B_38,sigmoid_add,max,0.8123045462870401,0.8536715018750751,5.092542664831696
B_23,D_56,sigmoid_subtract,min,0.7792544097312437,0.8188358367521511,5.079397245189615
B_11,B_40,sigmoid_add,max,0.7746654056216293,0.81400601859509,5.078400647295186
R_7,B_16,sigmoid_add,max,0.7527420048044853,0.7908720154951581,5.06548199081524
B_28,B_30,sigmoid_add,max,0.7475028134895966,0.7853121809821189,5.058090325575543
R_22,B_1,sigmoid_subtract,min,0.7470686770442241,0.7848035814890529,5.051062319213668
B_33,D_41,sigmoid_subtract,last,0.7936111677494533,0.8336679870017804,5.047411236149992
P_3a,R_2,sigmoid_subtract,std,0.725,0.7615180156052979,5.03696766969626
R_28,B_1,sigmoid_subtract,min,0.7470686770442241,0.7845629607119455,5.018853663637394
R_12,B_7,sigmoid_subtract,min,0.7824081937988351,0.8216476237348045,5.015212039824093
B_23,D_76,sigmoid_subtract,mean,0.8234115306464729,0.8646351312446514,5.0064395583352175
B_4,D_65,sigmoid_add,max,0.7753762213654647,0.8141835593972787,5.004968809008991
B_22,D_77,sigmoid_subtract,max,0.8122927835284852,0.8529469542610921,5.00486666347212
B_14,D_45,sigmoid_subtract,mean,0.725,0.7611582921701928,4.98735064416453
B_42,D_53,sigmoid_subtract,last,0.8176998625599692,0.8582097144573527,4.954122380620138
R_1,D_77,sigmoid_subtract,last,0.8199933101795479,0.8606004760640606,4.952133801630807
B_28,B_30,sigmoid_add,mean,0.754753479149509,0.792044153769558,4.940775451882624
B_9,B_33,sigmoid_subtract,max,0.803597843989744,0.8432171434303757,4.930239638763558
R_4,D_52,sigmoid_subtract,last,0.7437387707622168,0.7803650210224684,4.9246122025769
B_33,D_131,sigmoid_subtract,min,0.725,0.7607029970201529,4.924551313124537
B_9,D_51,sigmoid_subtract,min,0.740912946361791,0.7772940363842941,4.910305617029679
P_3a,R_2,sigmoid_add,max,0.7425191730200048,0.7789556281679123,4.907139973195795
B_20,D_115,sigmoid_subtract,last,0.7981841576101056,0.8372184909492191,4.890391893518488
S_22,D_81,sigmoid_add,last,0.7270437554592856,0.762483802622951,4.87454116723379
R_5,B_11,sigmoid_subtract,min,0.7298719216935295,0.7653923292892222,4.866663114437155
B_20,D_58,sigmoid_add,max,0.7938579552325291,0.8324809661053852,4.865229430313268
S_15,D_52,sigmoid_subtract,max,0.7354758947555418,0.7712436477431732,4.863212138246895
S_24,D_41,sigmoid_add,max,0.725,0.7602574838487286,4.8631012205142925
R_6,R_10,sigmoid_subtract,std,0.7339741826025613,0.7695627860921271,4.84875412965808
D_76,D_89,sigmoid_subtract,min,0.7473913309165345,0.7834961347979095,4.8307763801727805
R_3,D_47,sigmoid_subtract,max,0.725,0.7600112155661104,4.829133181532471
S_24a,B_38,sigmoid_add,min,0.7283199912856353,0.7633794810393262,4.813748101545811
B_20,D_58,sigmoid_add,mean,0.7951604452095469,0.8333740320465344,4.805770592237792
R_2,B_11,sigmoid_add,mean,0.8100858479978625,0.8489392889941823,4.796212783169399
B_12,B_17,sigmoid_subtract,last,0.725,0.7597298177572801,4.790319690659327
B_12,B_33,sigmoid_add,last,0.7936111677494533,0.8316054628203827,4.787520213289692
S_11,D_75,sigmoid_subtract,min,0.7713824722165223,0.8082977904708308,4.785605012288455
R_19,D_76,sigmoid_subtract,min,0.7473913309165345,0.7830399926506865,4.769745146820953
S_7,D_81,sigmoid_add,last,0.7402749187443585,0.7751445208944574,4.710358444838865
D_50,D_70,sigmoid_subtract,last,0.725,0.7591395238981311,4.708899848018087
B_1,D_62,sigmoid_subtract,max,0.8022047797659444,0.8399226250062137,4.701772688424281
S_37m,B_25,sigmoid_add,last,0.7470933018457808,0.7821694638406849,4.695017597968595
B_19,D_65,sigmoid_add,last,0.7623605595048187,0.7981523960109884,4.6948699089860835
D_55,D_123,sigmoid_add,min,0.725,0.759032909106314,4.694194359491596
R_18,B_19,sigmoid_subtract,min,0.725,0.7590284621213531,4.693580982255605
R_11,D_78,sigmoid_subtract,std,0.725,0.7590126874232073,4.691405161821695
P_3,B_38,sigmoid_subtract,last,0.8210812321057441,0.8595217318081668,4.681692651022875
R_10,D_71,sigmoid_subtract,max,0.725,0.7589075800256243,4.676907589741287
B_19,D_65,sigmoid_add,mean,0.7578894528041199,0.7931923636988146,4.658055441209436
S_15,B_9,sigmoid_add,mean,0.8105487063619694,0.8481706132022713,4.6415356097676534
B_20,D_58,sigmoid_add,min,0.7368005456973958,0.770971722690266,4.637778458826538
B_6,D_43,sigmoid_subtract,mean,0.7889364013062838,0.8255019696043869,4.634792898078925
R_4,B_28,sigmoid_add,last,0.7450264030219518,0.7792953985231909,4.599702153136895
S_22,R_4,sigmoid_add,mean,0.725,0.7583411623315341,4.598781011246093
D_50,D_58,sigmoid_subtract,mean,0.7951604452095469,0.8316613449600638,4.590381723640435
R_4,B_9,sigmoid_add,max,0.803597843989744,0.8404007757458797,4.5797698477405815
R_11,D_78,sigmoid_add,std,0.725,0.7579989640877315,4.551581253480208
B_7,B_9,sigmoid_add,max,0.816071335073746,0.85319229471095,4.548739557657611
R_10,D_79,sigmoid_add,max,0.725,0.757958008997439,4.545932275508836
S_37m,B_20,sigmoid_add,mean,0.7868577085574817,0.8225776706258031,4.539570710161248
R_14,B_1,sigmoid_subtract,min,0.7470686770442241,0.7808735852526585,4.525006769415559
B_22,D_77,sigmoid_subtract,last,0.8199933101795479,0.8570884336655092,4.523832453930495
P_3,B_4,sigmoid_subtract,mean,0.7908005552486089,0.8265513877645027,4.5208405935747615
S_7,B_40,sigmoid_add,last,0.8045819291767781,0.8407821219334491,4.499255009829755
B_2,D_50,sigmoid_add,min,0.8120137879492442,0.8484777769590386,4.490562789812338
R_25,B_23,sigmoid_subtract,min,0.7792544097312437,0.8137939626958358,4.432384665812082
B_38,D_84,sigmoid_add,max,0.8123045462870401,0.8482755183296096,4.428261814733043
B_9,D_76,sigmoid_subtract,mean,0.8105487063619694,0.8464346819882277,4.427368194482389
R_14,B_1,sigmoid_add,std,0.725,0.7569255195602671,4.4035199393471895
R_6,B_38,sigmoid_add,max,0.8123045462870401,0.848062324975745,4.402016319144093
P_3a,D_50,sigmoid_subtract,mean,0.7689333808808246,0.8027503963904918,4.397912270492056
S_7,D_50,sigmoid_subtract,min,0.725,0.7568187190710315,4.3887888373836565
S_15,B_33,sigmoid_subtract,last,0.7936111677494533,0.8284328905014198,4.387756141425654
B_11,B_18,sigmoid_add,std,0.725,0.7566504987202053,4.365586030373147
R_14,B_1,sigmoid_subtract,std,0.725,0.7566369733531295,4.363720462500626
B_16,D_128,sigmoid_subtract,mean,0.7439992343843269,0.7764191169224176,4.357515577945285
B_30,D_59,sigmoid_add,last,0.725,0.7565411230038421,4.350499724667883
R_3,R_20,sigmoid_add,mean,0.725,0.7565396727355875,4.350299687667249
B_7,B_9,sigmoid_add,mean,0.8264227129216637,0.8623231915057399,4.344081790438302
S_37m,B_26,sigmoid_add,last,0.7470933018457808,0.7795470606202642,4.344003445661023
S_3,D_44,sigmoid_add,last,0.843813784819684,0.8804305317343786,4.3394345498301155
P_3a,R_2,sigmoid_add,last,0.725,0.7564595832295824,4.339252859252748
B_38,D_58,sigmoid_add,last,0.8210812321057441,0.8566212827024483,4.328445129059666
B_37,D_81,sigmoid_add,std,0.725,0.7562944535600591,4.316476353111601
B_1,D_81,sigmoid_add,std,0.725,0.756285162679703,4.3151948523728345
R_17,B_22,sigmoid_subtract,min,0.725,0.75621246438179,4.305167500936557
D_44,D_47,sigmoid_subtract,last,0.843813784819684,0.8800959277411963,4.299780777966955
B_16,D_66,sigmoid_subtract,min,0.725,0.7561597758279063,4.297900114193973
R_3,R_20,sigmoid_add,max,0.725,0.7560907562524222,4.288380172747889
S_8,P_3a,sigmoid_subtract,mean,0.7689333808808246,0.8018803597223115,4.28476375986508
R_3,B_23,sigmoid_add,mean,0.8234115306464729,0.8586689279025639,4.281868293538456
D_52,D_72,sigmoid_subtract,mean,0.7401598532575995,0.7718364038705643,4.2796904578855015
B_37,D_81,sigmoid_subtract,std,0.725,0.7560148438521693,4.277909496850945
R_17,B_7,sigmoid_subtract,min,0.7824081937988351,0.8158759712049932,4.277534114726186
B_1,D_81,sigmoid_subtract,std,0.725,0.7560055490485955,4.276627454978695
B_8,D_74,sigmoid_add,mean,0.8040947397205631,0.8384731996940615,4.275424060782382
R_4,B_28,sigmoid_add,mean,0.725,0.7559072951110405,4.263075187729726
B_14,D_70,sigmoid_add,mean,0.725,0.7558577656226879,4.256243534163854
S_8,D_53,sigmoid_subtract,min,0.7255811934576102,0.7564312168550914,4.251767228209387
S_7,D_81,sigmoid_add,max,0.7549897721745197,0.7870885238888672,4.2515478881120154
B_37,B_40,sigmoid_add,max,0.7847613311540269,0.8180500496426765,4.241890772025808
B_9,B_33,sigmoid_subtract,last,0.8271454534038657,0.8621858231342764,4.236300832726904
R_1,D_46,sigmoid_add,mean,0.826849985382843,0.8618657140943115,4.234834532319141
D_45,D_55,sigmoid_subtract,last,0.8229110578291149,0.8576321618887545,4.219302162646323
D_55,D_70,sigmoid_add,min,0.725,0.7553332767224152,4.183900237574519
S_18,B_7,sigmoid_subtract,min,0.7824081937988351,0.8150246578283828,4.168727307313167
R_16,D_84,sigmoid_add,mean,0.725,0.7552142933406506,4.167488736641465
B_20,D_115,sigmoid_subtract,max,0.779085430981707,0.8115519427624593,4.167259518618137
R_24,B_33,sigmoid_subtract,max,0.725,0.7551350691587196,4.156561263271677
B_19,D_53,sigmoid_add,max,0.75904010971032,0.7905835182278882,4.15569719097011
B_1,D_62,sigmoid_subtract,last,0.8350366907014878,0.8697006566403739,4.151190759027128
B_9,B_33,sigmoid_subtract,mean,0.8141770421560982,0.8479659396631729,4.150067584513948
D_51,D_84,sigmoid_subtract,mean,0.725,0.7550037747782334,4.138451693549443
R_27,B_25,sigmoid_subtract,last,0.7274065549280121,0.7575086368178994,4.138274763397799
D_78,D_133,sigmoid_add,std,0.725,0.7549547413664309,4.131688464335303
B_37,D_72,sigmoid_add,max,0.7847613311540269,0.8171010850702278,4.1209668000134325
S_15,B_9,sigmoid_add,max,0.803597843989744,0.8367016606609525,4.119450657912795
B_14,D_81,sigmoid_add,last,0.725,0.7548536475870781,4.117744494769393
B_1,D_72,sigmoid_add,max,0.7850907299352395,0.8173840636971581,4.113325063025821
B_8,B_33,sigmoid_subtract,last,0.7936111677494533,0.8262300927657796,4.11018976822467
B_2,D_58,sigmoid_subtract,last,0.8395087220490927,0.8740031426764933,4.108881744933609
S_15,D_75,sigmoid_add,min,0.7713824722165223,0.8030265361118982,4.102253426169837
R_3,D_47,sigmoid_subtract,mean,0.725,0.7547248103195212,4.099973837175343
R_15,B_23,sigmoid_subtract,min,0.7792544097312437,0.8111102027653958,4.087983672128183
P_3a,R_2,sigmoid_add,mean,0.7689333808808246,0.8003165878660461,4.081394795121461
S_3,B_10,sigmoid_subtract,mean,0.8094826122263005,0.842473266759186,4.075523554749635
R_4,B_28,sigmoid_add,max,0.725,0.7545238398332198,4.072253770099286
B_37,D_56,sigmoid_subtract,max,0.7847613311540269,0.8167079815107599,4.070874683612908
B_18,D_89,sigmoid_subtract,std,0.725,0.7545021772074514,4.069265821717435
D_78,D_133,sigmoid_add,max,0.725,0.754485750174227,4.0670000240313176
S_7,B_10,sigmoid_subtract,mean,0.8094826122263005,0.8423845013048523,4.064557852337628
D_78,D_133,sigmoid_subtract,std,0.725,0.7544440875326531,4.061253452779745
S_7,D_50,sigmoid_subtract,last,0.7402749187443585,0.7703238094348909,4.059152880864965
R_4,B_38,sigmoid_add,max,0.8123045462870401,0.8452768168609625,4.059102060259937
B_19,D_121,sigmoid_subtract,max,0.75904010971032,0.7897001442612709,4.039316784280608
B_37,D_79,sigmoid_add,min,0.7432104153973548,0.7731868723722797,4.03337417693455
R_1,D_77,sigmoid_subtract,max,0.8173229622548484,0.8502745966964642,4.03165406618556
R_10,D_112,sigmoid_subtract,max,0.725,0.7541899323668972,4.026197567847898
R_6,B_7,sigmoid_add,max,0.816071335073746,0.84891934757653,4.025139848811825
S_22,D_112,sigmoid_subtract,max,0.725,0.7541785178546535,4.024623152366004
R_4,B_9,sigmoid_add,mean,0.8105487063619694,0.8430240885579654,4.006592317167101
R_16,D_45,sigmoid_subtract,mean,0.725,0.7539701601125153,3.995884153450386
B_20,B_28,sigmoid_add,last,0.7981841576101056,0.8300599560585605,3.9935393536118613
B_18,D_89,sigmoid_add,std,0.725,0.7539471241395747,3.9927067778723693
B_22,D_77,sigmoid_subtract,mean,0.8267366659223973,0.8596982109939982,3.986946077300866
S_15,D_52,sigmoid_subtract,mean,0.7401598532575995,0.7696179557078031,3.979964911708237
D_52,D_72,sigmoid_subtract,min,0.7458253727639687,0.7754946101486988,3.9780407677441105
R_14,B_18,sigmoid_subtract,std,0.725,0.7538333931552501,3.9770197455517424
B_7,B_9,sigmoid_add,last,0.846542603150129,0.8802093328854536,3.9769681537639054
R_6,B_40,sigmoid_subtract,min,0.7300248060233808,0.7590071228047105,3.970045475468603
S_3,D_74,sigmoid_add,max,0.7987235040504757,0.8303226048915103,3.9562001970381178
B_8,D_74,sigmoid_add,max,0.7987235040504757,0.8301956116690673,3.94030067463781
B_19,D_121,sigmoid_subtract,mean,0.7578894528041199,0.7875414822026842,3.912447823208851
B_6,D_77,sigmoid_add,min,0.8150483203954118,0.8468968763537522,3.9075666020499846
B_38,D_58,sigmoid_add,max,0.8123045462870401,0.844037440166115,3.9065266868347264
S_15,R_6,sigmoid_add,std,0.725,0.7532977584668383,3.9031390988742554
R_21,B_37,sigmoid_subtract,min,0.7432104153973548,0.7722087268107709,3.9017633247123285
B_10,D_74,sigmoid_subtract,min,0.7887553720259906,0.8194226944797883,3.888065113905461
S_15,R_6,sigmoid_subtract,std,0.725,0.7531756311610232,3.886293953244576
D_74,D_84,sigmoid_add,max,0.7987235040504757,0.8297440942181129,3.883770793062438
R_14,B_18,sigmoid_add,std,0.725,0.7531569615068144,3.883718828526132
B_1,D_125,sigmoid_add,min,0.7470686770442241,0.7760677056247662,3.8817085325109275
B_33,D_58,sigmoid_subtract,mean,0.8141770421560982,0.8457218246529863,3.874437728353455
S_8,D_79,sigmoid_subtract,min,0.7255811934576102,0.7536186550443319,3.864138409254362
D_50,D_58,sigmoid_subtract,last,0.8131752057079974,0.8445159537327216,3.8541199737438046
B_18,B_37,sigmoid_add,std,0.725,0.7529263051987268,3.8519041653416353
S_8,R_20,sigmoid_subtract,min,0.7255811934576102,0.7535137431546881,3.849679394799501
B_22,D_81,sigmoid_add,std,0.725,0.7528865392712382,3.8464192098259566
R_26,B_30,sigmoid_add,max,0.7475028134895966,0.7761772497489665,3.836030546227371
B_16,D_66,sigmoid_subtract,mean,0.7439992343843269,0.7725372175563662,3.8357543735451514
R_2,B_11,sigmoid_add,last,0.8286847097715907,0.8604631026675995,3.8347989918587797
R_7,B_4,sigmoid_add,mean,0.7908005552486089,0.82112548468664,3.834712714446397
S_7a,B_22,sigmoid_add,mean,0.7670383518410478,0.7964174799252461,3.8302032764962033
B_33,D_130,sigmoid_subtract,min,0.725,0.7527608431489612,3.8290818136498226
B_1,D_91,sigmoid_subtract,min,0.7470686770442241,0.7756717911666492,3.8287128079835018
R_5,B_11,sigmoid_add,mean,0.8100858479978625,0.8410627084585118,3.8238984839951216
R_26,B_30,sigmoid_add,mean,0.754753479149509,0.7835814854579404,3.8195261240685023
S_8,D_79,sigmoid_subtract,mean,0.7342019483412552,0.7622351628983721,3.8181885270736395
R_6,B_40,sigmoid_add,mean,0.7929278428255888,0.8231553122394247,3.812133687489229
P_3,R_5,sigmoid_subtract,mean,0.725,0.7526079122911364,3.807987902225719
R_10,D_76,sigmoid_subtract,last,0.7696294029629697,0.7989116060430052,3.8047147064941833
B_22,D_81,sigmoid_add,max,0.7563817341513692,0.785155263978539,3.804101623296406
B_22,B_23,sigmoid_add,std,0.7805509105725023,0.8102325696768442,3.8026551122170447
R_16,D_52,sigmoid_subtract,mean,0.7401598532575995,0.7682946863077775,3.8011833425375245
B_7,B_9,sigmoid_add,min,0.7824081937988351,0.8120712864496132,3.7912553684739185
R_27,B_22,sigmoid_subtract,mean,0.7670383518410478,0.796061592353145,3.7838056522774224
R_3,B_23,sigmoid_add,max,0.8143729020400147,0.8451765471003865,3.7824987770600274
S_6,B_16,sigmoid_subtract,min,0.725,0.7523704417246598,3.7752333413323935
B_11,B_18,sigmoid_subtract,max,0.7746654056216293,0.8038597392911568,3.768637847729956
B_22,D_81,sigmoid_subtract,std,0.725,0.752148180605497,3.7445766352409744
R_27,B_22,sigmoid_subtract,last,0.725,0.752120642052396,3.7407782141235946
B_14,D_120,sigmoid_add,last,0.725,0.7520634370097645,3.732887863415799
B_23,D_76,sigmoid_subtract,last,0.8448665750705046,0.8763046904943019,3.7210745875671374
S_3a,B_22,sigmoid_add,mean,0.7670383518410478,0.7954774671073804,3.7076523224781304
R_19,D_76,sigmoid_subtract,last,0.7696294029629697,0.7981479651571144,3.7054928104815246
D_52,D_72,sigmoid_subtract,last,0.7437387707622168,0.7712645440152139,3.701000181123737
B_40,D_127,sigmoid_subtract,min,0.7300248060233808,0.7570416803712438,3.700815934602317
S_7,D_81,sigmoid_add,mean,0.7580555935972113,0.7860891447947542,3.698086450957368
B_15,B_19,sigmoid_subtract,min,0.725,0.7516593940310992,3.677157797392991
R_4,B_7,sigmoid_add,max,0.816071335073746,0.8459259540337195,3.6583344711250847
S_22a,D_62,sigmoid_subtract,max,0.8022047797659444,0.8315374401479007,3.6565053115882096
B_22,B_23,sigmoid_subtract,std,0.7805509105725023,0.8090286788896797,3.6484190757384587
S_9,S_37m,sigmoid_add,min,0.7274814855446897,0.7539900384701232,3.643880078348068
R_24,D_62,sigmoid_subtract,max,0.8022047797659444,0.8314353879968405,3.6437838527245567
S_9,S_37m,sigmoid_product,min,0.7274814855446897,0.7539540148504518,3.6389282520284594
R_10,B_23,sigmoid_add,mean,0.8234115306464729,0.8533488119686232,3.63576173127502
S_37m,D_89,sigmoid_add,max,0.7624726902087678,0.7900883366734496,3.6218538472663804
S_17,B_33,sigmoid_subtract,max,0.725,0.751252689916891,3.6210606781918626
B_2,B_9,sigmoid_subtract,last,0.8395087220490927,0.8698962307405058,3.619677543938151
S_15,R_13,sigmoid_add,mean,0.7291347074660833,0.7554528057564294,3.6094973975121403
R_19,D_76,sigmoid_subtract,mean,0.7743856650372555,0.8022916192347094,3.6036248419075974
S_3,B_16,sigmoid_add,last,0.7867601439226002,0.815104025370258,3.602607690107669
S_16,B_37,sigmoid_subtract,min,0.7432104153973548,0.7699168064267559,3.5933822341715453
S_37m,B_16,sigmoid_add,last,0.7867601439226002,0.8150066798127531,3.5902347250741955
B_1,D_62,sigmoid_subtract,mean,0.8270114865029672,0.8566902001742072,3.588670067538837
B_1,D_81,sigmoid_add,max,0.7850907299352395,0.8131701101714265,3.5765777336974995
R_9,D_61,sigmoid_subtract,min,0.8042550114985471,0.8330185763646192,3.5764234546052416
B_37,D_81,sigmoid_add,max,0.7847613311540269,0.8128258027156172,3.576179208565264
R_16,D_84,sigmoid_subtract,std,0.725,0.7509009676290358,3.572547259177355
R_16,D_84,sigmoid_add,std,0.725,0.7508570187274094,3.566485341711644
B_17,D_50,sigmoid_subtract,mean,0.743121073640006,0.7695994051683177,3.5631248349093014
S_3,B_23,sigmoid_add,max,0.8143729020400147,0.8433865607926134,3.5626994316632055
S_17,D_74,sigmoid_add,min,0.7434442917674492,0.7698985859764478,3.5583425015083097
D_78,D_133,sigmoid_add,mean,0.725,0.7507783696256306,3.5556371897421557
R_14,D_45,sigmoid_subtract,max,0.725,0.7507727993328037,3.554868873490171
R_10,B_23,sigmoid_subtract,min,0.7792544097312437,0.8069385841093066,3.552649049186759
B_8,D_74,sigmoid_add,last,0.8164050968408958,0.8453862717132496,3.5498522711944576
R_2,B_11,sigmoid_subtract,min,0.7298719216935295,0.7557757369366835,3.5490905285202774
P_2,R_22,sigmoid_add,std,0.725,0.7507161149495342,3.547050337866784
B_9,D_76,sigmoid_subtract,last,0.8271454534038657,0.8564642604545483,3.5445769459325365
P_2,R_22,sigmoid_subtract,std,0.725,0.7506848003392481,3.542731081275605
B_38,D_83,sigmoid_add,min,0.7283199912856353,0.753879708974374,3.5094076771970073
S_7,B_10,sigmoid_subtract,min,0.7887553720259906,0.8164222912291345,3.5076679265053854
B_1,D_46,sigmoid_add,min,0.7470686770442241,0.7732133996177256,3.499641114247097
S_37m,D_61,sigmoid_add,min,0.8042550114985471,0.8322917179602864,3.4860468459499354
S_24a,R_5,sigmoid_add,mean,0.725,0.7502727900382264,3.4859020742381333
B_30,D_89,sigmoid_add,max,0.7475028134895966,0.7735580091597275,3.4856317862532773
P_3a,D_84,sigmoid_add,std,0.725,0.7501399126078602,3.4675741528083024
S_24,D_74,sigmoid_add,max,0.7987235040504757,0.8264035336949318,3.4655333797096946
B_2,B_6,sigmoid_add,max,0.7487307157780159,0.7745708791723147,3.45119585049319
R_10,D_79,sigmoid_add,mean,0.7320495554204748,0.7572966282236017,3.4488201811181294
R_25,D_61,sigmoid_subtract,min,0.8042550114985471,0.8318889446711816,3.435966550105164
R_5,R_16,sigmoid_add,mean,0.725,0.7499065926096379,3.435392084087986
R_24,B_16,sigmoid_subtract,min,0.725,0.7498708520732034,3.430462354924605
P_3,R_8,sigmoid_subtract,mean,0.725,0.7498527279556151,3.4279624766365666
R_3,D_92,sigmoid_subtract,mean,0.725,0.7498125955868933,3.422426977502525
D_76,D_89,sigmoid_subtract,mean,0.7743856650372555,0.800848584112648,3.4172790471424124
B_11,B_40,sigmoid_add,last,0.8286847097715907,0.8568706254881432,3.401283429535141
D_47,D_81,sigmoid_subtract,min,0.725,0.749582334928652,3.390666886710625
S_22,D_81,sigmoid_add,max,0.725,0.7495250695794973,3.382768217861696
B_16,D_53,sigmoid_add,max,0.7527420048044853,0.7781940394392819,3.381242772735586
B_11,B_40,sigmoid_add,mean,0.8100858479978625,0.8374759355912766,3.3811339453848075
P_3a,R_8,sigmoid_add,std,0.725,0.7494564928386769,3.3733093570588832
S_37m,B_16,sigmoid_add,min,0.7274814855446897,0.752012307638784,3.372020124433442
B_33,D_61,sigmoid_subtract,last,0.85340627342961,0.8820113595518142,3.3518720230691663
P_3a,D_84,sigmoid_subtract,std,0.725,0.7491684817429878,3.333583688687973
R_3,D_78,sigmoid_add,last,0.725,0.7491662047144831,3.3332696157907815
S_17,D_70,sigmoid_add,max,0.725,0.7491628036769689,3.332800507168122
S_15,D_71,sigmoid_subtract,mean,0.7291347074660833,0.7534173239467379,3.330333370776221
S_8,B_10,sigmoid_add,min,0.7887553720259906,0.8150007165367601,3.327437814256145
S_3,B_10,sigmoid_subtract,min,0.7887553720259906,0.8149828852078085,3.3251771223377102
S_37m,D_89,sigmoid_subtract,std,0.725,0.7491034962881321,3.3246201776733972
S_37m,D_89,sigmoid_add,std,0.725,0.7491024641152435,3.324477808999107
S_7,D_81,sigmoid_subtract,std,0.725,0.7491010676635277,3.324285194969339
S_7,B_2,sigmoid_subtract,last,0.8395087220490927,0.8674103784470502,3.323569566955121
S_3,B_16,sigmoid_add,min,0.7273290662778653,0.7514780756933724,3.320231589133461
S_7,D_81,sigmoid_add,std,0.725,0.7490073341276389,3.3113564313984676
R_17,B_4,sigmoid_subtract,min,0.750437560071428,0.7752482626260878,3.306164813005662
R_14,B_1,sigmoid_add,max,0.7850907299352395,0.8110217562501016,3.302933702579968
B_1,D_61,sigmoid_add,min,0.8042550114985471,0.8307510419162217,3.294481232800194
B_30,D_89,sigmoid_add,std,0.725,0.7488201724313595,3.2855410250151005
B_4,D_65,sigmoid_add,mean,0.7908005552486089,0.8167599561866418,3.282673585107919
S_9,S_37m,sigmoid_subtract,min,0.7274814855446897,0.7512629373072452,3.2690112717782167
R_2,D_115,sigmoid_subtract,max,0.725,0.7486821792925591,3.2665074886288434
B_30,D_89,sigmoid_subtract,std,0.725,0.7486358200424312,3.2601131093008626
S_8,D_53,sigmoid_subtract,mean,0.7342019483412552,0.7581087082703959,3.256155882336192
B_9,D_51,sigmoid_subtract,mean,0.8105487063619694,0.8369283538612713,3.25454192847992
B_10,D_58,sigmoid_subtract,min,0.7887553720259906,0.8143588544592777,3.2460612429836444
B_38,D_84,sigmoid_add,last,0.8210812321057441,0.8476363133982219,3.234160062869128
R_4,D_75,sigmoid_add,max,0.8237603032363238,0.8503294320266008,3.225347068303048
D_41,D_59,sigmoid_add,max,0.725,0.7483759565337632,3.224269866725963
S_3,D_44,sigmoid_add,max,0.8481150353903457,0.8753556761794011,3.2119040050407652
S_16,D_52,sigmoid_subtract,max,0.7354758947555418,0.7590859922279026,3.2101796456848417
R_7,D_75,sigmoid_add,max,0.8237603032363238,0.8501758691171788,3.206705370127167
