,overall,gini,top4,col1,col2
1180,0.7711442454139439,0.9131119098432704,0.6291765809846175,R_2,B_30
1181,0.7711102103429439,0.9130438397012705,0.6291765809846175,R_2,B_5
1182,0.7710995554087561,0.9130225298328948,0.6291765809846175,S_12,R_12
1183,0.7710632637293678,0.9129499464741182,0.6291765809846175,S_17,S_22
1184,0.7710759060265058,0.912975231068394,0.6291765809846175,P_4,R_20
1185,0.7709491814370617,0.912721781889506,0.6291765809846175,P_2,S_27
1186,0.7711040113812697,0.913031441777922,0.6291765809846175,S_9,S_19
1187,0.7710980184989489,0.9130194560132804,0.6291765809846175,S_11,B_41
1188,0.7710550967493557,0.912933612514094,0.6291765809846175,R_10,B_39
1189,0.7710982909026913,0.9130200008207652,0.6291765809846175,R_11,B_40
1190,0.7710510497772427,0.912925518569868,0.6291765809846175,R_6,B_14
1191,0.7710533841588745,0.9129301873331316,0.6291765809846175,B_1,B_41
1192,0.7710342033823541,0.9128918257800906,0.6291765809846175,S_25,B_17
1193,0.7710854362095911,0.9129942914345648,0.6291765809846175,S_23,S_25
1194,0.7710501117608793,0.9129236425371412,0.6291765809846175,P_4,B_36
1195,0.7710325859357886,0.9128885908869596,0.6291765809846175,R_11,B_25
1196,0.7710862621061535,0.9129959432276896,0.6291765809846175,S_12,B_42
1197,0.7711252000497186,0.9130738191148198,0.6291765809846175,R_10,B_13
1198,0.771032708320079,0.9128888356555404,0.6291765809846175,B_23,B_24
1199,0.7710922747278759,0.9130079684711344,0.6291765809846175,S_6,B_2
1200,0.7710540951721191,0.9129316093596208,0.6291765809846175,S_20,B_1
1201,0.7710954815910576,0.9130143821974976,0.6291765809846175,S_18,R_15
1202,0.7711092829858572,0.913041984987097,0.6291765809846175,S_3,B_42
1203,0.7710732021232769,0.9129698232619364,0.6291765809846175,R_4,B_31
1204,0.7711032956305691,0.9130300102765208,0.6291765809846175,P_3,R_4
1205,0.7711216252440918,0.9130666695035662,0.6291765809846175,R_1,B_22
1206,0.7711086694852556,0.9130407579858936,0.6291765809846175,R_5,B_2
1207,0.7710773683213759,0.9129781556581344,0.6291765809846175,R_3,R_9
1208,0.7710458196253991,0.9129150582661808,0.6291765809846175,R_9,B_10
1209,0.7711417716721373,0.913106962359657,0.6291765809846175,R_15,B_3
1210,0.7711246718233326,0.9130727626620476,0.6291765809846175,S_15,B_29
1211,0.7710806008457796,0.9129846207069416,0.6291765809846175,B_8,B_24
1212,0.7710363952455059,0.9128962095063944,0.6291765809846175,S_23,B_33
1213,0.7711192474357771,0.9130619138869368,0.6291765809846175,R_26,B_10
1214,0.771088161431374,0.9129997418781306,0.6291765809846175,P_4,R_26
1215,0.7710605760124478,0.912944571040278,0.6291765809846175,B_16,B_19
1216,0.7710270367952154,0.9128774926058134,0.6291765809846175,B_9,B_28
1217,0.7710466960548297,0.912916811125042,0.6291765809846175,S_20,B_5
1218,0.7710666608803798,0.912956740776142,0.6291765809846175,R_6,B_23
1219,0.7710521751074189,0.9129612824176594,0.6291430677971782,B_31,B_33
1220,0.7710759066055795,0.9130087454139808,0.6291430677971782,R_9,R_25
1221,0.7710540408756559,0.9129650139541337,0.6291430677971782,R_10,B_10
1222,0.7710859314580689,0.9130287951189596,0.6291430677971782,S_22,R_15
1223,0.7711072492222033,0.9130714306472284,0.6291430677971782,B_18,B_33
1224,0.7710584076260751,0.912973747454972,0.6291430677971782,S_5,B_3
1225,0.7710533689464263,0.9129636700956744,0.6291430677971782,S_15,B_12
1226,0.771019943033359,0.9128968182695396,0.6291430677971782,B_7,B_12
1227,0.7710993818863086,0.9130556959754388,0.6291430677971782,R_4,B_39
1228,0.7709884093393282,0.9128337508814784,0.6291430677971782,B_10,B_15
1229,0.7710492220929415,0.9129553763887046,0.6291430677971782,S_19,R_2
1230,0.7710753570606392,0.9130076463241004,0.6291430677971782,R_20,B_42
1231,0.7710523464454244,0.9129616250936704,0.6291430677971782,S_17,B_10
1232,0.7710432544770551,0.912943441156932,0.6291430677971782,S_5,B_2
1233,0.7710928137978241,0.91304255979847,0.6291430677971782,R_16,R_22
1234,0.7710359931407874,0.9129289184843966,0.6291430677971782,S_27,B_14
1235,0.771025100149417,0.9129071325016558,0.6291430677971782,B_5,B_41
1236,0.7711064553034719,0.9130698428097656,0.6291430677971782,P_3,B_39
1237,0.7710658853061831,0.912988702815188,0.6291430677971782,S_18,B_40
1238,0.771088315977779,0.91303356415838,0.6291430677971782,R_13,B_28
1239,0.7711233656540215,0.9131036635108648,0.6291430677971782,R_7,B_11
1240,0.7709937606910973,0.9128444535850162,0.6291430677971782,R_3,B_18
1241,0.7710746622337039,0.9130062566702296,0.6291430677971782,R_9,B_29
1242,0.7710574873751725,0.912971906953167,0.6291430677971782,R_13,B_18
1243,0.7710023785190414,0.9128616892409048,0.6291430677971782,S_5,S_22
1244,0.7711310584936064,0.9131190491900344,0.6291430677971782,S_23,B_31
1245,0.7710655544738125,0.912988041150447,0.6291430677971782,R_25,B_42
1246,0.7710848568450461,0.913026645892914,0.6291430677971782,R_26,B_1
1247,0.7710955994221766,0.9130481310471752,0.6291430677971782,R_20,B_13
1248,0.7710895496903789,0.9130360315835796,0.6291430677971782,R_1,B_39
1249,0.7710887778797768,0.9130344879623752,0.6291430677971782,S_12,R_28
1250,0.7710695066967974,0.9129959455964168,0.6291430677971782,R_23,B_20
1251,0.7711052819934415,0.9130674961897048,0.6291430677971782,S_20,B_20
1252,0.7710373069953569,0.9129315461935356,0.6291430677971782,R_23,B_26
1253,0.7710680799328512,0.9129930920685242,0.6291430677971782,P_4,R_18
1254,0.7710554309243162,0.912967794051454,0.6291430677971782,B_2,B_4
1255,0.7710944462463358,0.9130458246954932,0.6291430677971782,S_12,B_32
1256,0.771087575355432,0.913032082913686,0.6291430677971782,R_1,R_17
1257,0.7710108115861865,0.9128785553751948,0.6291430677971782,S_12,S_25
1258,0.7710502003776841,0.91295733295819,0.6291430677971782,R_27,B_21
1259,0.7710753886436823,0.9130077094901864,0.6291430677971782,R_9,R_12
1260,0.771080626085996,0.9130516975622532,0.6291095546097389,R_4,B_14
1261,0.771057094745367,0.9130046348809948,0.6291095546097389,R_17,R_20
1262,0.7710719589095483,0.9130343632093576,0.6291095546097389,B_3,B_33
1263,0.7710202353607883,0.9129309161118376,0.6291095546097389,R_9,R_24
1264,0.7711204254570467,0.9131312963043544,0.6291095546097389,B_14,B_29
1265,0.7710507603713985,0.912991966133058,0.6291095546097389,R_22,B_15
1266,0.7710636529641495,0.91301775131856,0.6291095546097389,S_13,B_11
1267,0.7710619968283563,0.9130144390469735,0.6291095546097389,R_2,B_7
1268,0.7710491543736854,0.9129887541376318,0.6291095546097389,S_16,B_19
1269,0.7710468574969167,0.9129841603840946,0.6291095546097389,R_16,B_27
1270,0.7710620663110498,0.9130145780123606,0.6291095546097389,S_13,B_10
1271,0.7711062525667091,0.9131029505236792,0.6291095546097389,S_27,R_26
1272,0.7710207383207405,0.912931922031742,0.6291095546097389,S_17,B_3
1273,0.7710559123552123,0.9130022701006858,0.6291095546097389,R_1,R_11
1274,0.771018964143326,0.912928373676913,0.6291095546097389,S_19,B_7
1275,0.7709783984887055,0.912847242367672,0.6291095546097389,S_27,B_2
1276,0.7710563012214232,0.9130030478331076,0.6291095546097389,S_6,B_8
1277,0.7710584974272434,0.913007440244748,0.6291095546097389,R_10,B_42
1278,0.7710737315078102,0.9130379084058816,0.6291095546097389,B_3,B_24
1279,0.7710113794756608,0.9129132043415829,0.6291095546097389,S_19,B_40
1280,0.7710571014567636,0.9130046483037884,0.6291095546097389,P_3,B_29
1281,0.771070898508895,0.9130322424080513,0.6291095546097389,B_12,B_29
1282,0.7710304493167439,0.9129513440237488,0.6291095546097389,S_9,R_11
1283,0.770960597891144,0.912811641172549,0.6291095546097389,B_23,B_38
1284,0.7710725850433666,0.9130356154769944,0.6291095546097389,R_8,B_37
1285,0.7710420864835541,0.9129746183573691,0.6291095546097389,S_26,B_18
1286,0.7710466908963677,0.9129838271829964,0.6291095546097389,R_4,R_24
1287,0.7710691041972908,0.9130286537848428,0.6291095546097389,R_8,R_20
1288,0.7710621977754651,0.9130148409411912,0.6291095546097389,S_18,R_10
1289,0.7710793623695062,0.9130491701292736,0.6291095546097389,R_17,B_18
1290,0.7711258687944273,0.9131421829791156,0.6291095546097389,S_19,R_22
1291,0.7710789766615999,0.9130483987134608,0.6291095546097389,B_13,B_29
1292,0.7710451224035177,0.9129806901972966,0.6291095546097389,R_18,R_27
1293,0.7710377501318139,0.9129659456538888,0.6291095546097389,B_21,B_39
1294,0.7710714105489715,0.9130332664882042,0.6291095546097389,S_13,S_19
1295,0.7710777757164071,0.9130459968230754,0.6291095546097389,S_12,R_25
1296,0.7710335073448372,0.9129574600799356,0.6291095546097389,S_16,B_25
1297,0.7710527808965445,0.91299600718335,0.6291095546097389,B_7,B_39
1298,0.7710065168714748,0.9129034791332108,0.6291095546097389,S_7,B_18
1299,0.7710742577602564,0.913038960910774,0.6291095546097389,S_20,S_24
1300,0.7709898256282832,0.9128700966468276,0.6291095546097389,S_9,B_1
1301,0.7710441004815888,0.913012159540878,0.6290760414222997,R_21,B_28
1302,0.7710589958340248,0.91304195024575,0.6290760414222997,R_11,R_28
1303,0.7709448397163574,0.9128136380104152,0.6290760414222997,P_3,S_24
1304,0.7710715650953777,0.9130670887684555,0.6290760414222997,S_18,R_26
1305,0.7710844146562332,0.9130927878901668,0.6290760414222997,R_2,B_13
1306,0.7709911992801306,0.9129063571379614,0.6290760414222997,B_14,B_15
1307,0.7709946706512922,0.9129132998802848,0.6290760414222997,S_23,B_18
1308,0.7710148383978926,0.9129536353734856,0.6290760414222997,S_15,R_15
1309,0.7710787458948866,0.9130814503674736,0.6290760414222997,B_24,B_29
1310,0.7710604253614876,0.9130448093006754,0.6290760414222997,R_14,R_23
1311,0.7710540108455488,0.9130319802687978,0.6290760414222997,B_29,B_31
1312,0.7710404273737425,0.9130048133251852,0.6290760414222997,S_11,R_20
1313,0.771100313954634,0.9131245864869684,0.6290760414222997,B_13,B_22
1314,0.7710382781476977,0.9130005148730956,0.6290760414222997,R_6,B_7
1315,0.7710135166475627,0.9129509918728256,0.6290760414222997,S_23,S_24
1316,0.7710542911450515,0.9130325408678032,0.6290760414222997,B_18,B_32
1317,0.7710462966874101,0.9130165519525206,0.6290760414222997,S_13,R_20
1318,0.7710365260784133,0.9129970107345268,0.6290760414222997,S_22,R_10
1319,0.7709837883191992,0.9128915352160988,0.6290760414222997,S_24,R_12
1320,0.7710385477879234,0.9130010541535468,0.6290760414222997,R_9,R_23
1321,0.7710005652313947,0.9129250890404896,0.6290760414222997,S_26,R_4
1322,0.7709950449103473,0.9129140483983952,0.6290760414222997,S_5,S_26
1323,0.7710076378589821,0.9129392342956646,0.6290760414222997,S_26,R_19
1324,0.7709701081243254,0.9128641748263512,0.6290760414222997,B_8,B_23
1325,0.7710659835821856,0.9130559257420716,0.6290760414222997,S_17,R_9
1326,0.7709579585226498,0.9128398756229998,0.6290760414222997,S_8,B_23
1327,0.7710759239500355,0.9130758064777716,0.6290760414222997,R_10,R_18
1328,0.7710611809857802,0.9130463205492608,0.6290760414222997,S_19,B_21
1329,0.7710578762151673,0.9130397110080348,0.6290760414222997,B_39,B_40
1330,0.771032234337721,0.912988427253142,0.6290760414222997,S_9,R_19
1331,0.7710577281696556,0.9130394149170116,0.6290760414222997,R_4,R_13
1332,0.7709851929750171,0.9128943445277344,0.6290760414222997,S_24,B_1
1333,0.7710469279534722,0.9130178144846448,0.6290760414222997,B_6,B_30
1334,0.771028071692714,0.9129801019631284,0.6290760414222997,S_26,R_21
1335,0.771000707749874,0.9129253740774482,0.6290760414222997,S_22,B_8
1336,0.7710116177171296,0.9129471940119596,0.6290760414222997,S_25,R_4
1337,0.771001015474036,0.9129595027132116,0.6290425282348604,S_12,B_8
1338,0.7710392968851054,0.9130360655353504,0.6290425282348604,B_2,B_21
1339,0.771065829799139,0.9130891313634176,0.6290425282348604,S_16,R_2
1340,0.7710107410771967,0.9129789539195332,0.6290425282348604,S_27,R_25
1341,0.7709976443790338,0.9129527605232072,0.6290425282348604,B_14,B_40
1342,0.7710233044167294,0.9130040805985984,0.6290425282348604,B_9,B_39
1343,0.7709336077863536,0.9128246873378466,0.6290425282348604,B_23,B_28
1344,0.770961400468996,0.9128802727031314,0.6290425282348604,S_5,S_9
1345,0.770994043912185,0.9129455595895096,0.6290425282348604,S_22,B_6
1346,0.7710033072185604,0.9129640862022604,0.6290425282348604,R_13,B_5
1347,0.7710369324995835,0.9130313367643066,0.6290425282348604,S_23,B_42
1348,0.7710062081210176,0.9129698880071748,0.6290425282348604,S_18,B_3
1349,0.7710095215769671,0.9129765149190738,0.6290425282348604,S_20,B_37
1350,0.771018386147431,0.9129942440600016,0.6290425282348604,S_12,R_27
1351,0.7710131204646637,0.912983712694467,0.6290425282348604,S_19,R_24
1352,0.7710004990912908,0.9129584699477212,0.6290425282348604,S_25,R_16
1353,0.7709955223933633,0.9129485165518664,0.6290425282348604,B_3,B_20
1354,0.7710319376414065,0.9130213470479526,0.6290425282348604,R_13,B_38
1355,0.7710498140382691,0.9130570998416778,0.6290425282348604,R_26,B_5
1356,0.7710550485327814,0.9130675688307024,0.6290425282348604,R_26,B_30
1357,0.7710538392970401,0.9130651503592196,0.6290425282348604,S_16,B_3
1358,0.7710381563424815,0.9130337844501024,0.6290425282348604,R_7,R_9
1359,0.7710592048611797,0.913075881487499,0.6290425282348604,S_19,S_27
1360,0.771015003208787,0.9129874781827136,0.6290425282348604,S_16,R_27
1361,0.7710031291691585,0.9129637301034564,0.6290425282348604,B_22,B_30
1362,0.7710093170767665,0.9129761059186726,0.6290425282348604,R_6,R_10
1363,0.7710334319141063,0.9130243355933522,0.6290425282348604,B_1,B_21
1364,0.7709973368391569,0.9129521454434536,0.6290425282348604,B_6,B_26
1365,0.7710421275152926,0.9130417267957248,0.6290425282348604,B_1,B_31
1366,0.7710695412014248,0.9130965541679892,0.6290425282348604,B_4,B_20
1367,0.7710176771081256,0.9129928259813908,0.6290425282348604,S_24,R_9
1368,0.77099302180597,0.9129435153770796,0.6290425282348604,S_12,R_6
1369,0.7710035713317533,0.9129646144286462,0.6290425282348604,S_9,B_37
1370,0.7709167846839584,0.9127910411330564,0.6290425282348604,S_8,S_22
1371,0.7710342439930873,0.913025959751314,0.6290425282348604,B_12,B_16
1372,0.7710298046016711,0.913017080968482,0.6290425282348604,B_37,B_42
1373,0.7710118224016156,0.9129811165683708,0.6290425282348604,S_22,R_8
1374,0.7710363276843188,0.9130301271337772,0.6290425282348604,R_8,B_31
1375,0.7710166855848748,0.9130243561223284,0.6290090150474211,R_28,B_38
1376,0.7710137811293265,0.913018547211232,0.6290090150474211,R_4,B_20
1377,0.7709555301552504,0.9129020452630796,0.6290090150474211,B_7,B_37
1378,0.7710123200188208,0.9130156249902206,0.6290090150474211,R_2,B_31
1379,0.7710030827684553,0.9129971504894896,0.6290090150474211,R_5,B_18
1380,0.7710481000529217,0.9130871850584223,0.6290090150474211,R_8,B_6
1381,0.7710269706026773,0.9130449261579334,0.6290090150474211,S_25,R_9
1382,0.7710410297940615,0.913073044540702,0.6290090150474211,R_19,B_27
1383,0.7710013717571265,0.9129937284668316,0.6290090150474211,R_10,B_20
1384,0.7709970425115711,0.9129850699757208,0.6290090150474211,R_16,B_26
1385,0.7709601065381138,0.9129111980288064,0.6290090150474211,S_27,R_12
1386,0.7709600690332511,0.9129111230190812,0.6290090150474211,B_7,B_28
1387,0.7710484186468627,0.9130878222463044,0.6290090150474211,R_19,B_20
1388,0.7710702958256394,0.9131315766038576,0.6290090150474211,B_2,B_23
1389,0.7709887752553992,0.9129685354633772,0.6290090150474211,S_24,B_6
1390,0.7709536987335716,0.912898382419722,0.6290090150474211,B_25,B_37
1391,0.771027691880411,0.9130463687134008,0.6290090150474211,R_15,R_27
1392,0.7709728270032831,0.912936638959145,0.6290090150474211,S_12,R_21
1393,0.7710176180742062,0.9130262211009912,0.6290090150474211,R_8,R_26
1394,0.7710102165881884,0.9130114181289556,0.6290090150474211,S_24,R_5
1395,0.7710142398730195,0.9130194646986178,0.6290090150474211,R_14,B_39
1396,0.7709948601233314,0.9129807051992418,0.6290090150474211,S_19,B_6
1397,0.7709939473734024,0.9129788796993836,0.6290090150474211,S_24,B_42
1398,0.7709768625265427,0.9129447100056642,0.6290090150474211,S_8,B_4
1399,0.7710054826849004,0.9130019503223796,0.6290090150474211,P_2,R_17
1400,0.7710034755825469,0.9129979361176728,0.6290090150474211,R_6,R_8
1401,0.7709946394368217,0.9129802638262222,0.6290090150474211,R_12,B_15
1402,0.7710234723859286,0.9130379297244362,0.6290090150474211,R_10,B_6
1403,0.7709464883249604,0.9128839616024996,0.6290090150474211,S_3,R_6
1404,0.7710152576365644,0.9130215002257076,0.6290090150474211,R_10,B_22
1405,0.7709892367626088,0.9129694584777964,0.6290090150474211,R_10,B_2
1406,0.7710234897566015,0.913037964465782,0.6290090150474211,B_16,B_18
1407,0.7709922604441429,0.9129755058408648,0.6290090150474211,S_17,S_19
1408,0.7709804736526689,0.9129519322579164,0.6290090150474211,P_4,S_20
1409,0.7710391146773201,0.9130692143072192,0.6290090150474211,R_6,B_29
1410,0.7710065604562266,0.913004105865032,0.6290090150474211,R_25,B_20
1411,0.7710318150466142,0.9130546150458072,0.6290090150474211,S_16,B_42
1412,0.7709795395841863,0.9129500641209514,0.6290090150474211,R_18,B_5
1413,0.7709523086849114,0.9128956023224016,0.6290090150474211,S_22,B_7
1414,0.7710095809794579,0.9130101469114948,0.6290090150474211,S_16,S_18
1415,0.770986967521002,0.912964919994583,0.6290090150474211,B_16,B_33
1416,0.7710289544125362,0.9130488937776512,0.6290090150474211,S_18,R_8
1417,0.7710190858961086,0.913029156744796,0.6290090150474211,B_14,B_22
1418,0.7710386792261212,0.9130683434048212,0.6290090150474211,R_19,B_17
1419,0.7710339646674462,0.9130589142874712,0.6290090150474211,B_20,B_22
1420,0.7709504247564241,0.912891834465427,0.6290090150474211,B_5,B_15
1421,0.7709941556109808,0.9130128093619798,0.6289755018599819,R_9,B_38
1422,0.7709495410103072,0.9129235801606326,0.6289755018599819,S_17,B_9
1423,0.7709927525343159,0.9130100032086498,0.6289755018599819,B_1,B_26
1424,0.7710178784238046,0.9130602549876276,0.6289755018599819,B_17,B_31
1425,0.7709456693240799,0.912915836788178,0.6289755018599819,S_18,B_1
1426,0.770970424507607,0.9129653471552324,0.6289755018599819,B_18,B_22
1427,0.7709921386389267,0.9130087754178716,0.6289755018599819,S_6,S_17
1428,0.7708850393573258,0.9127945768546696,0.6289755018599819,P_3,R_12
1429,0.7709086413650119,0.912841780870042,0.6289755018599819,S_7,S_15
1430,0.7709812468319202,0.9129869918038586,0.6289755018599819,R_21,B_39
1431,0.7710204145421201,0.9130653272242584,0.6289755018599819,S_26,R_23
1432,0.7709882705057918,0.9130010391516018,0.6289755018599819,R_17,B_1
1433,0.770987919539232,0.913000337218482,0.6289755018599819,S_19,B_9
1434,0.7709852341910403,0.9129949665220988,0.6289755018599819,B_28,B_33
1435,0.7709949965094882,0.9130144911589946,0.6289755018599819,R_11,B_30
1436,0.7709462634800677,0.9129170251001536,0.6289755018599819,B_25,B_38
1437,0.7709872057624707,0.9129989096649596,0.6289755018599819,S_17,R_6
1438,0.7709688354857794,0.912962169111577,0.6289755018599819,S_9,R_10
1439,0.7709672693616587,0.9129590368633356,0.6289755018599819,S_27,R_8
1440,0.7709236989753285,0.9128718960906752,0.6289755018599819,R_3,R_8
1441,0.7709061241965219,0.912836746533062,0.6289755018599819,B_2,B_40
1442,0.7709694734632396,0.9129634450664974,0.6289755018599819,S_17,B_33
1443,0.7709427155200268,0.9129099291800716,0.6289755018599819,S_3,B_22
1444,0.7709589338071573,0.9129423657543329,0.6289755018599819,S_11,S_17
1445,0.7710259715784544,0.9130764412969268,0.6289755018599819,R_2,B_25
1446,0.7710021954692461,0.9130288890785102,0.6289755018599819,R_11,R_23
1447,0.7709347281685701,0.9128939544771584,0.6289755018599819,P_4,B_24
1448,0.7709466945885985,0.9129178873172152,0.6289755018599819,S_27,B_5
1449,0.7709961785048548,0.9130168551497276,0.6289755018599819,R_10,R_26
1450,0.7709990036080094,0.913022505356037,0.6289755018599819,R_22,B_18
1451,0.7709346219705897,0.9128937420811976,0.6289755018599819,P_4,S_25
1452,0.7709759993094031,0.9129764967588244,0.6289755018599819,R_20,B_16
1453,0.7709362678418938,0.9128970338238058,0.6289755018599819,R_3,B_31
1454,0.7709822902566879,0.912989078653394,0.6289755018599819,R_23,B_12
1455,0.7709840877265963,0.9129926735932108,0.6289755018599819,B_6,B_12
1456,0.770902233955258,0.9128289660505344,0.6289755018599819,B_11,B_23
1457,0.7709886731895848,0.9130018445191878,0.6289755018599819,S_9,B_38
1458,0.7709657529808287,0.9129560041016755,0.6289755018599819,P_4,S_18
1459,0.7709505830402088,0.9129591774078748,0.6289419886725427,R_12,B_38
1460,0.7709617725173904,0.912981556362238,0.6289419886725427,P_4,B_18
1461,0.7709795111332305,0.9130170335939184,0.6289419886725427,S_27,B_29
1462,0.7709573777370219,0.9129727668015012,0.6289419886725427,S_23,R_11
1463,0.7710368398824643,0.913131691092386,0.6289419886725427,S_23,R_16
1464,0.770973749596696,0.9130055105208492,0.6289419886725427,R_2,R_23
1465,0.770985343336823,0.9130286980011032,0.6289419886725427,B_4,B_25
1466,0.7709535656637874,0.912965142655032,0.6289419886725427,R_3,R_18
1467,0.7710117301792848,0.9130814716860268,0.6289419886725427,R_21,B_18
1468,0.7709274875455665,0.9129129864185902,0.6289419886725427,B_4,B_19
1469,0.7709846342975174,0.913027279922492,0.6289419886725427,B_25,B_30
1470,0.7709531594269026,0.9129643301812626,0.6289419886725427,R_8,R_18
1471,0.7709754736360306,0.9130089585995184,0.6289419886725427,S_24,B_17
1472,0.7709321472287043,0.9129223057848658,0.6289419886725427,S_12,B_37
1473,0.7709403584249754,0.9129387281774082,0.6289419886725427,R_6,R_14
1474,0.7709881155383811,0.9130342424042196,0.6289419886725427,B_36,B_42
1475,0.7709999453617511,0.9130579020509596,0.6289419886725427,S_19,R_14
1476,0.7709883792567865,0.9130347698410304,0.6289419886725427,S_11,B_29
1477,0.7709575640769721,0.9129731394814016,0.6289419886725427,R_5,R_18
1478,0.7709183699159744,0.912894751159406,0.6289419886725427,S_24,B_37
1479,0.7708569405034549,0.9127718923343672,0.6289419886725427,S_3,S_8
1480,0.7709448945394595,0.912947800406376,0.6289419886725427,P_3,B_8
1481,0.7709662490188816,0.9129905093652204,0.6289419886725427,R_16,B_7
1482,0.7709918372051557,0.9130416857377688,0.6289419886725427,S_8,B_29
1483,0.7709632107301897,0.9129844327878368,0.6289419886725427,S_26,B_13
1484,0.7709478459747843,0.9129537032770256,0.6289419886725427,P_2,S_16
1485,0.770983102125167,0.9130242155777912,0.6289419886725427,S_5,R_4
1486,0.7709183564931812,0.9128947243138196,0.6289419886725427,R_3,B_41
1487,0.770982340973841,0.9130226932751394,0.6289419886725427,P_4,R_4
1488,0.7709650389935645,0.9129880893145864,0.6289419886725427,S_9,R_2
1489,0.7709463063014608,0.9129506239303788,0.6289419886725427,S_27,B_27
1490,0.7709839236790603,0.913025858685578,0.6289419886725427,B_7,B_19
1491,0.7709534409107697,0.9129648931489964,0.6289419886725427,S_17,B_18
1492,0.7710208110935897,0.9130996335146364,0.6289419886725427,R_1,R_13
1493,0.7709898873470673,0.913037786021592,0.6289419886725427,S_26,B_20
1494,0.7709608526612766,0.9129797166500104,0.6289419886725427,R_9,B_16
1495,0.7709828024810508,0.9130236162895587,0.6289419886725427,S_9,R_27
1496,0.7708942507359666,0.9128465127993904,0.6289419886725427,S_8,B_41
1497,0.7709837705013043,0.913025552330066,0.6289419886725427,R_23,R_24
1498,0.770954093890174,0.9129661991078052,0.6289419886725427,R_4,R_9
1499,0.7709457010914085,0.9129494135102744,0.6289419886725427,S_24,B_20
1500,0.7709721818934216,0.9130023751143008,0.6289419886725427,R_4,B_10
1501,0.7709772718955143,0.913012555118486,0.6289419886725427,S_9,B_22
1502,0.7710074925245527,0.9130729963765628,0.6289419886725427,R_9,R_14
1503,0.7709204370261081,0.9128988853796736,0.6289419886725427,R_28,B_5
1504,0.7709587847615669,0.9129755808505908,0.6289419886725427,B_1,B_6
1505,0.770987808788081,0.9130336289036192,0.6289419886725427,P_4,B_29
1506,0.770971432585738,0.9130008764989332,0.6289419886725427,S_18,R_19
1507,0.7709729268584375,0.9130038650443324,0.6289419886725427,S_26,B_30
1508,0.7709632885034321,0.9129845883343214,0.6289419886725427,S_7,B_22
1509,0.7709424361943862,0.9129428837162298,0.6289419886725427,S_17,R_3
1510,0.7710379393671323,0.913133890061722,0.6289419886725427,B_29,B_38
1511,0.7709577488377715,0.9129735090030002,0.6289419886725427,S_11,R_8
1512,0.7709333493582606,0.9129247100439788,0.6289419886725427,S_11,R_6
1513,0.7709555818462652,0.912969175019988,0.6289419886725427,S_19,B_13
1514,0.7708902562706619,0.9128385238687812,0.6289419886725427,P_3,S_9
1515,0.7708745062021376,0.9128070237317326,0.6289419886725427,S_3,S_27
1516,0.7709940590721982,0.9130461294718536,0.6289419886725427,B_3,B_42
1517,0.7709316288720185,0.9129212690714944,0.6289419886725427,S_12,B_12
1518,0.7709131640304865,0.9129178525758695,0.6289084754851034,S_11,B_2
1519,0.770955741919704,0.9130030083543044,0.6289084754851034,S_16,B_23
1520,0.7709315102251069,0.9129545449651104,0.6289084754851034,R_7,B_23
1521,0.7709143795828355,0.9129202836805675,0.6289084754851034,B_3,B_40
1522,0.771016519537183,0.9131245635892624,0.6289084754851034,R_22,B_4
1523,0.7709312046591701,0.9129539338332368,0.6289084754851034,P_2,R_28
1524,0.7709883889159844,0.9130683023468654,0.6289084754851034,R_2,B_22
1525,0.7709448335316,0.9129811915780968,0.6289084754851034,R_26,B_9
1526,0.7709730841683599,0.9130376928516164,0.6289084754851034,R_25,B_8
1527,0.7709482591073513,0.9129880427295992,0.6289084754851034,R_3,R_7
1528,0.7709158706972312,0.912923265909359,0.6289084754851034,R_27,B_18
1529,0.7709793624824286,0.9130502494797538,0.6289084754851034,S_20,B_27
1530,0.7709702314300433,0.9130319873749831,0.6289084754851034,S_20,B_8
1531,0.7709157700262833,0.9129230645674632,0.6289084754851034,B_6,B_15
1532,0.7709564225342707,0.913004369583438,0.6289084754851034,R_24,B_14
1533,0.7709505595372118,0.9129926435893202,0.6289084754851034,S_5,R_10
1534,0.7709677636100571,0.9130270517350108,0.6289084754851034,R_14,B_6
1535,0.7709685062063444,0.9130285369275852,0.6289084754851034,S_26,R_1
1536,0.7709789921712544,0.9130495088574055,0.6289084754851034,R_19,B_30
1537,0.7709681047069161,0.9130277339287288,0.6289084754851034,B_13,B_20
1538,0.7709919396395417,0.91307540379398,0.6289084754851034,S_23,R_1
1539,0.7709801998278429,0.9130519241705825,0.6289084754851034,S_18,R_20
1540,0.7709739621769426,0.9130394488687816,0.6289084754851034,S_17,S_18
1541,0.7710185479580893,0.9131286204310752,0.6289084754851034,S_16,S_23
1542,0.7709851524437008,0.913061829402298,0.6289084754851034,R_27,B_36
1543,0.7709449732865636,0.912981471088024,0.6289084754851034,S_25,B_11
1544,0.7709499610385557,0.912991446592008,0.6289084754851034,B_19,B_23
1545,0.7709679578457682,0.913027440206433,0.6289084754851034,R_21,B_21
1546,0.7709681639251211,0.913027852365139,0.6289084754851034,R_27,B_8
1547,0.7709657478223675,0.9130230201596314,0.6289084754851034,R_27,B_7
1548,0.7709351525394864,0.9129618295938694,0.6289084754851034,S_19,S_24
1549,0.77088673573528,0.9128649959854565,0.6289084754851034,S_5,B_25
